CellID,X_centroid,Y_centroid
3195,3467.3243902439026,3602.939024390244
3367,2929.853097345133,3281.481415929204
3426,3269.0343283582088,3017.617910447761
3441,3525.3785488959,3788.662460567824
3516,3032.8541666666665,3984.0494791666665
3565,2572.568888888889,3581.0133333333333
3621,3320.6275167785234,3441.1073825503354
3633,2988.108991825613,3431.950953678474
3730,3208.468797564688,2972.477929984779
3741,3552.334170854271,3116.70351758794
3745,2762.440828402367,3741.671597633136
3769,2887.968619246862,3718.912133891213
3777,3168.018018018018,3632.471471471472
3894,2616.859728506787,3437.68778280543
3999,2788.165876777251,3739.914691943128
4062,3136.159139784946,4078.131182795699
4081,3148.5822784810125,3913.558770343581
4091,2713.6174496644294,3494.8825503355706
4111,3158.404432132964,3806.005540166205
4190,3101.398753894081,3277.6791277258567
4195,2793.824362606232,3650.770538243626
4231,3595.6186252771618,3312.687361419069
4282,3497.37899543379,3532.4992389649924
4343,3537.297687861272,3334.106936416185
4356,3047.438110749186,3912.086319218241
4415,2739.523052464229,3398.4403815580285
4485,3413.021714285714,3065.020571428571
4505,3065.8628762541807,3793.05016722408
4585,3182.257692307692,3678.273076923077
4619,3193.165803108808,3650.085492227979
4624,3342.834331337325,3570.5209580838323
4628,3437.965417867435,3867.7002881844383
4641,3237.4992,3135.0352
4713,2863.701346389229,3682.8225214198287
4730,2809.8752166377817,3435.048526863085
4771,2983.596460176991,2975.113274336283
4792,3602.8045977011493,3825.117816091954
4815,3506.184438040346,3815.227665706052
4816,3240.278816199377,3907.4984423676015
4908,3493.384761904762,3876.379047619048
4970,3555.181818181818,3449.149090909091
5141,3318.3032104637336,3016.8228299643283
5150,2683.9069264069262,3758.564935064935
5176,2856.6236749116606,3715.595406360424
5235,3257.992287917738,3370.709511568124
5317,3005.976,3866.312
5346,2868.3125,3781.246875
5348,3208.861431870669,3084.415704387991
5609,3651.85101010101,3374.64898989899
5621,3596.754518072289,3184.777108433735
5636,3200.3366336633662,3320.1435643564355
5698,3453.884368308351,3741.8586723768735
5814,3287.4881266490765,3782.21635883905
5898,3507.653846153846,3629.557692307693
5966,3033.511961722488,3403.904306220096
5970,3085.8606557377047,3934.07650273224
5976,3202.453307392996,3795.3346303501935
5993,3597.504648074369,3712.1075697211154
6055,3238.5097690941384,3356.202486678508
6097,3275.4519572953736,3139.8718861209964
6134,3201.009646302251,3356.0836012861737
6162,3397.311688311688,4016.109668109668
6385,3495.4637362637363,3489.9692307692308
6417,3294.7188081936683,3824.461824953445
6426,2949.0975609756097,3875.329268292683
6461,3034.0845986984814,3632.954446854664
6481,3227.5954692556634,3249.323624595469
6503,3208.90625,3919.090625
6574,2761.003703703704,3888.655555555556
6584,2732.00583090379,3607.7609329446063
6632,2757.464409722222,3803.956597222222
6692,3293.782456140351,4035.221052631579
6726,2618.469413233458,3381.23720349563
6787,3536.0901287553647,3533.74678111588
6810,3489.5722070844686,3281.517711171662
6890,2720.933139534884,3854.671511627907
6900,3112.919486581097,3799.7864644107353
7026,3308.95865633075,3145.3204134366924
7050,3275.1467181467183,3056.895752895753
7136,3290.052224371373,3413.1334622823983
7149,2972.4296724470137,3832.265895953757
7150,3702.2255319148935,3580.804255319149
7198,3382.9158415841584,3385.5668316831684
7248,2922.927601809955,3685.868778280543
7276,2768.260869565217,3924.61141304348
7299,2665.5213114754097,3731.518032786885
7334,3544.781045751634,3222.643790849673
7349,3570.16452991453,3301.1688034188032
7377,3085.2431561996777,3827.135265700483
7442,3137.198275862069,3181.137931034483
7448,3064.8702928870293,3222.2928870292885
7519,2876.3078880407124,3598.048346055979
7520,2742.786363636364,3526.434090909091
7536,3022.26875,3377.325
7543,3526.115577889447,3651.805695142378
