CellID,X_centroid,Y_centroid
58739,5323.218181818182,4989.036363636364
58824,5255.638743455497,5161.895287958115
58877,5309.928571428572,5136.435064935065
58889,5051.886597938144,5465.231958762886
58892,5797.043010752688,5171.612903225807
58939,5265.851851851852,5348.172839506173
58962,5379.643410852713,5163.53488372093
59134,5069.607329842932,5063.581151832461
59141,5376.633802816901,5237.788732394366
59187,5022.107758620689,5244.849137931034
59237,5371.170909090909,5392.134545454545
59263,5589.535519125683,4957.087431693989
59287,5326.148148148148,5273.398148148148
59354,5105.59349593496,5215.69918699187
59474,5165.812030075188,5104.443609022556
59684,5406.4631578947365,5308.736842105263
59766,5027.598265895954,5366.482658959538
59862,5320.126126126126,5125.891891891892
59885,5535.641975308642,5250.037037037037
59929,5510.252032520325,5029.495934959349
60215,5482.578947368421,5361.425837320574
60353,5388.807692307692,4969.638461538461
60374,5187.48502994012,5621.119760479042
60380,5305.576470588236,4906.617647058823
60390,5095.047169811321,5035.424528301887
60400,5289.199052132702,4975.611374407583
60430,5807.834821428572,5328.696428571428
60453,5137.896226415094,5289.962264150943
60477,5372.602094240838,5414.905759162304
60502,5224.448113207547,5547.9009433962265
60536,5026.408163265306,5279.401360544218
60575,5775.359307359307,5494.852813852814
60591,5091.158653846154,5489.947115384615
60602,5346.952631578947,5148.1894736842105
60677,5124.239234449761,5149.421052631579
60686,5745.992366412213,5160.770992366412
60690,5409.62015503876,5091.581395348837
60752,5624.575342465753,5033.568493150685
60829,5147.622009569378,5460.578947368421
60878,5297.1578947368425,5112.144736842105
60899,5104.373333333333,5545.066666666667
61036,5280.224899598394,5344.477911646586
