phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
stromal cells,Stromal,196615.0,AGSCC_1_196615,34745.9016786571,5326.60911270983
Ki67+ tumor cells,Ki67+ tumor,196750.0,AGSCC_1_196750,34809.8553719008,4808.36570247934
stromal cells,Stromal,196940.0,AGSCC_1_196940,35801.2195571956,6265.13653136531
stromal cells,Stromal,197647.0,AGSCC_1_197647,34133.2692307692,5666.07692307692
stromal cells,Stromal,197674.0,AGSCC_1_197674,34459.1870748299,5948.48979591837
stromal cells,Stromal,198392.0,AGSCC_1_198392,34503.4382284382,4185.0979020979
memory CD8+ T cells,Effector CD8+ T cells,198740.0,AGSCC_1_198740,34563.1721068249,5264.71216617211
neutrophils,Neutrophils,198957.0,AGSCC_1_198957,35670.7315068493,5827.25753424658
stromal cells,Stromal,198977.0,AGSCC_1_198977,34227.7292644757,6005.56181533646
M2 macrophages,M2 macrophages,199370.0,AGSCC_1_199370,35521.417266187,7019.56834532374
tumor cells,Tumor,199959.0,AGSCC_1_199959,34121.9607843137,5912.8487394958
endothelial cells,Endothelial,200015.0,AGSCC_1_200015,34935.6178010471,5995.50959860384
Ki67+ tumor cells,Ki67+ tumor,200428.0,AGSCC_1_200428,35857.5186813187,6287.81098901099
memory CD8+ T cells,Effector CD8+ T cells,201162.0,AGSCC_1_201162,34559.4404255319,5242.27872340426
Ki67+ tumor cells,Ki67+ tumor,201499.0,AGSCC_1_201499,35322.1344195519,6059.13441955194
stromal cells,Stromal,202249.0,AGSCC_1_202249,35497.9636363636,6783.82314049587
stromal cells,Stromal,202498.0,AGSCC_1_202498,35573.68997669,5196.46386946387
tumor cells,Tumor,202613.0,AGSCC_1_202613,35443.1693989071,5138.60928961749
memory CD8+ T cells,Effector CD8+ T cells,202657.0,AGSCC_1_202657,35127.1877133106,6152.27303754266
endothelial cells,Endothelial,203440.0,AGSCC_1_203440,34715.6235294118,4248.77176470588
stromal cells,Stromal,203815.0,AGSCC_1_203815,34874.7156208278,5719.33110814419
dendritic cells,Dendritic cells,204208.0,AGSCC_1_204208,35598.2722371968,6250.53099730458
Ki67+ tumor cells,Ki67+ tumor,204564.0,AGSCC_1_204564,35699.9458186101,5507.32744405183
Ki67+ tumor cells,Ki67+ tumor,205190.0,AGSCC_1_205190,34996.2089249493,4386.369168357
other APCs,Other APCs,205237.0,AGSCC_1_205237,35000.4527559055,5446.07480314961
tumor cells,Tumor,205268.0,AGSCC_1_205268,35412.1577777778,6939.46
M2 macrophages,M2 macrophages,205278.0,AGSCC_1_205278,34209.615658363,5602.54448398577
stromal cells,Stromal,205520.0,AGSCC_1_205520,35876.0388349515,6166.9644012945
tumor cells,Tumor,207351.0,AGSCC_1_207351,34455.5520169851,4577.97239915074
Ki67+ tumor cells,Ki67+ tumor,207374.0,AGSCC_1_207374,34605.7269021739,7421.70380434783
tumor cells,Tumor,207756.0,AGSCC_1_207756,34918.9737302977,6231.48511383538
effector CD8+ T cells,Effector CD8+ T cells,208591.0,AGSCC_1_208591,35516.7400722022,6343.19133574007
Ki67+ tumor cells,Ki67+ tumor,209697.0,AGSCC_1_209697,34456.5074626866,4288.39445628998
stromal cells,Stromal,210450.0,AGSCC_1_210450,35121.1798418972,6810.09881422925
stromal cells,Stromal,210731.0,AGSCC_1_210731,34621.8304668305,4348.34398034398
stromal cells,Stromal,211440.0,AGSCC_1_211440,34862.5134693878,4978.45714285714
stromal cells,Stromal,213054.0,AGSCC_1_213054,34713.290960452,4741.44915254237
stromal cells,Stromal,213536.0,AGSCC_1_213536,35869.7832957111,5623.32957110609
CD4+ T cells,CD4+ T cells,214380.0,AGSCC_1_214380,34741.222614841,6540.47703180212
stromal cells,Stromal,214383.0,AGSCC_1_214383,34308.9494163424,5650.27626459144
stromal cells,Stromal,215171.0,AGSCC_1_215171,34762.0025575448,6136.67774936061
tumor cells,Tumor,215288.0,AGSCC_1_215288,35063.9074733096,4773.50296559905
stromal cells,Stromal,215559.0,AGSCC_1_215559,34692.4729166667,4702.64791666667
stromal cells,Stromal,216535.0,AGSCC_1_216535,35549.5921450151,5290.70694864048
stromal cells,Stromal,216793.0,AGSCC_1_216793,35693.7703081232,4940.00840336134
memory CD4+ T cells,Regulatory T cells,216862.0,AGSCC_1_216862,34548.9606481481,4341.7337962963
stromal cells,Stromal,217164.0,AGSCC_1_217164,34168.72265625,5505.4765625
memory CD8+ T cells,Effector CD8+ T cells,218479.0,AGSCC_1_218479,35398.6253369272,5351.32075471698
tumor cells,Tumor,219226.0,AGSCC_1_219226,34470.8060453401,4346.79722921914
stromal cells,Stromal,219303.0,AGSCC_1_219303,35890.1134133043,6014.22028353326
stromal cells,Stromal,219623.0,AGSCC_1_219623,35467.8091106291,6588.75488069414
neutrophils,Neutrophils,220952.0,AGSCC_1_220952,35590.0190114068,5833.1711026616
stromal cells,Stromal,221063.0,AGSCC_1_221063,34268.8997797357,5862.81718061674
stromal cells,Stromal,221581.0,AGSCC_1_221581,35605.3110285006,6725.12887236679
M2 macrophages,M2 macrophages,222112.0,AGSCC_1_222112,35508.3925233645,5814.6214953271
Unknown,Other,222277.0,AGSCC_1_222277,35056.7311320755,6707.86949685535
stromal cells,Stromal,222598.0,AGSCC_1_222598,34531.4725848564,4157.4908616188
tumor cells,Tumor,222731.0,AGSCC_1_222731,34981.0464646465,6574.96161616162
CD4+ T cells,CD4+ T cells,222843.0,AGSCC_1_222843,34567.390625,5673.171875
effector CD8+ T cells,Effector CD8+ T cells,223102.0,AGSCC_1_223102,34528.9244851259,5476.78489702517
tumor cells,Tumor,223489.0,AGSCC_1_223489,35477.2673559823,5047.98375184638
endothelial cells,Endothelial,223805.0,AGSCC_1_223805,34721.4372469636,4372.44939271255
tumor cells,Tumor,226111.0,AGSCC_1_226111,34801.5074441687,6726.94789081886
stromal cells,Stromal,226183.0,AGSCC_1_226183,35603.349068323,5439.30683229814
stromal cells,Stromal,226371.0,AGSCC_1_226371,34816.4464579901,6302.05930807249
Ki67+ tumor cells,Ki67+ tumor,226930.0,AGSCC_1_226930,35169.3721340388,5852.62433862434
other APCs,Other APCs,227414.0,AGSCC_1_227414,34999.7963917526,6659.17525773196
effector CD8+ T cells,Effector CD8+ T cells,227576.0,AGSCC_1_227576,34773.672823219,7524.93139841689
stromal cells,Stromal,228782.0,AGSCC_1_228782,34631.9633333333,5227.755
memory CD4+ T cells,Regulatory T cells,230271.0,AGSCC_1_230271,34466.9431524548,4760.84496124031
stromal cells,Stromal,230406.0,AGSCC_1_230406,34948.4506578947,6359.05592105263
stromal cells,Stromal,230840.0,AGSCC_1_230840,35384.3479166667,6037.40208333333
stromal cells,Stromal,230971.0,AGSCC_1_230971,34162.9656160458,5860.75358166189
stromal cells,Stromal,231985.0,AGSCC_1_231985,35803.7611111111,5872.36296296296
Ki67+ tumor cells,Ki67+ tumor,232575.0,AGSCC_1_232575,34153.3426294821,5943.57104913679
tumor cells,Tumor,232789.0,AGSCC_1_232789,35926.7321428571,5041.11830357143
Ki67+ tumor cells,Ki67+ tumor,233509.0,AGSCC_1_233509,35160.0350877193,5741.82631578947
stromal cells,Stromal,233678.0,AGSCC_1_233678,35231.8936170213,5922.77127659574
neutrophils,Neutrophils,233716.0,AGSCC_1_233716,34835.9156626506,4257.42168674699
Ki67+ tumor cells,Ki67+ tumor,234302.0,AGSCC_1_234302,35092.9424860853,6326.28942486085
tumor cells,Tumor,236118.0,AGSCC_1_236118,34987.0310344828,6302.81724137931
stromal cells,Stromal,236171.0,AGSCC_1_236171,35617.0092807425,5052.51276102088
memory CD8+ T cells,Effector CD8+ T cells,236722.0,AGSCC_1_236722,35861.4006514658,4820.32247557003
Ki67+ tumor cells,Ki67+ tumor,236939.0,AGSCC_1_236939,35845.735042735,4762.14957264957
stromal cells,Stromal,237418.0,AGSCC_1_237418,35944.1955193483,5196.48472505092
endothelial cells,Endothelial,237964.0,AGSCC_1_237964,35942.2110552764,4591.73366834171
Ki67+ tumor cells,Ki67+ tumor,238366.0,AGSCC_1_238366,34623.0280701754,5254.01228070175
Ki67+ tumor cells,Ki67+ tumor,238367.0,AGSCC_1_238367,34854.6804901037,4401.35626767201
stromal cells,Stromal,239721.0,AGSCC_1_239721,35558.6844827586,4974.86896551724
tumor cells,Tumor,240510.0,AGSCC_1_240510,34375.1078717201,5697.20116618076
tumor cells,Tumor,240983.0,AGSCC_1_240983,35455.9890710383,6883.57650273224
stromal cells,Stromal,241457.0,AGSCC_1_241457,35219.259012016,6060.38718291055
neutrophils,Neutrophils,242011.0,AGSCC_1_242011,35921.1085271318,5699.56589147287
memory CD4+ T cells,Regulatory T cells,243642.0,AGSCC_1_243642,34752.5365853659,6226.43902439024
tumor cells,Tumor,244199.0,AGSCC_1_244199,34972.8247787611,5737.04955752212
effector CD8+ T cells,Effector CD8+ T cells,244657.0,AGSCC_1_244657,35397.3169642857,5714.03571428571
CD4+ T cells,CD4+ T cells,244743.0,AGSCC_1_244743,34802.0697674419,4504.61860465116
stromal cells,Stromal,244791.0,AGSCC_1_244791,34826.4561403509,4701.06432748538
stromal cells,Stromal,245758.0,AGSCC_1_245758,34727.0884955752,6111.57522123894
effector CD8+ T cells,Effector CD8+ T cells,246253.0,AGSCC_1_246253,34660.5569727891,7524.3018707483
stromal cells,Stromal,246345.0,AGSCC_1_246345,34311.8485639687,5520.97302001741
tumor cells,Tumor,246619.0,AGSCC_1_246619,35749.9738903394,5153.57963446475
tumor cells,Tumor,248665.0,AGSCC_1_248665,34455.8563327032,5464.19092627599
stromal cells,Stromal,248880.0,AGSCC_1_248880,35832.7382550336,5564.87695749441
Ki67+ tumor cells,Ki67+ tumor,249153.0,AGSCC_1_249153,35639.5833333333,4950.60833333333
stromal cells,Stromal,249302.0,AGSCC_1_249302,35431.5934664247,5998.17967332123
effector CD8+ T cells,Effector CD8+ T cells,251952.0,AGSCC_1_251952,35013.9569536424,4175.74172185431
stromal cells,Stromal,251973.0,AGSCC_1_251973,35211.895256917,4331.86758893281
dendritic cells,Dendritic cells,252890.0,AGSCC_1_252890,35674.879049676,5951.22678185745
stromal cells,Stromal,252998.0,AGSCC_1_252998,35929.2955771305,5907.78640776699
effector CD8+ T cells,Effector CD8+ T cells,253409.0,AGSCC_1_253409,34857.337037037,6801.58518518518
stromal cells,Stromal,253460.0,AGSCC_1_253460,35869.9585253456,6098.49539170507
stromal cells,Stromal,255200.0,AGSCC_1_255200,35886.6980568012,5190.26606875934
stromal cells,Stromal,255356.0,AGSCC_1_255356,34898.6593406593,5778.23626373626
tumor cells,Tumor,255439.0,AGSCC_1_255439,34545.5206349206,4182.39576719577
memory CD4+ T cells,Regulatory T cells,255497.0,AGSCC_1_255497,34992.4424778761,5896.08849557522
tumor cells,Tumor,255971.0,AGSCC_1_255971,35317.8544973545,5802.50529100529
effector CD8+ T cells,Effector CD8+ T cells,256013.0,AGSCC_1_256013,35445.9604790419,6255.31137724551
stromal cells,Stromal,257586.0,AGSCC_1_257586,35393.2108585859,5475.51388888889
stromal cells,Stromal,258215.0,AGSCC_1_258215,34743.3490813648,4304.02624671916
stromal cells,Stromal,258359.0,AGSCC_1_258359,34572.336996337,4672.67032967033
stromal cells,Stromal,258538.0,AGSCC_1_258538,35587.5383275261,6972.21951219512
stromal cells,Stromal,259259.0,AGSCC_1_259259,34952.7678048781,6690.55317073171
stromal cells,Stromal,259621.0,AGSCC_1_259621,35321.2534818941,5938.66573816156
stromal cells,Stromal,259740.0,AGSCC_1_259740,34842.2097560976,7482.88536585366
stromal cells,Stromal,259978.0,AGSCC_1_259978,34678.9101876676,4825.918230563
tumor cells,Tumor,260291.0,AGSCC_1_260291,34887.559602649,4616.71357615894
stromal cells,Stromal,261097.0,AGSCC_1_261097,35156.3531914894,6495.02765957447
effector CD8+ T cells,Effector CD8+ T cells,261321.0,AGSCC_1_261321,35191.007082153,6003.56090651558
dendritic cells,Dendritic cells,261691.0,AGSCC_1_261691,34255.7662337662,5518.2987012987
memory CD8+ T cells,Effector CD8+ T cells,262521.0,AGSCC_1_262521,35908.59,5651.47
memory CD4+ T cells,Regulatory T cells,262615.0,AGSCC_1_262615,35665.0804597701,5967.19252873563
stromal cells,Stromal,263879.0,AGSCC_1_263879,35693.9614243323,5163.54451038576
tumor cells,Tumor,264030.0,AGSCC_1_264030,35840.3649122807,5092.98245614035
stromal cells,Stromal,264290.0,AGSCC_1_264290,34969.4203252033,6332.3593495935
memory CD4+ T cells,Regulatory T cells,264303.0,AGSCC_1_264303,34640.8610271903,4779.81873111782
memory CD8+ T cells,Effector CD8+ T cells,264364.0,AGSCC_1_264364,34976.2946859903,5344.28502415459
stromal cells,Stromal,264939.0,AGSCC_1_264939,34960.0460251046,4628.12970711297
stromal cells,Stromal,265733.0,AGSCC_1_265733,34448.0389830509,5306.26271186441
memory CD4+ T cells,Regulatory T cells,266250.0,AGSCC_1_266250,35575.5178571429,5504.51785714286
tumor cells,Tumor,266301.0,AGSCC_1_266301,34973.5009041591,6190.35443037975
stromal cells,Stromal,266958.0,AGSCC_1_266958,35855.2488335925,5295.96423017107
stromal cells,Stromal,268062.0,AGSCC_1_268062,35811.948,5806.282
effector CD8+ T cells,Effector CD8+ T cells,268664.0,AGSCC_1_268664,35107.8923611111,4465.04861111111
stromal cells,Stromal,269063.0,AGSCC_1_269063,35335.5054945055,5958.6295133438
stromal cells,Stromal,270337.0,AGSCC_1_270337,34642.5026595745,4910.85638297872
effector CD8+ T cells,Effector CD8+ T cells,270687.0,AGSCC_1_270687,35537.423255814,6843.71627906977
stromal cells,Stromal,270861.0,AGSCC_1_270861,34388.685770751,5676.68774703557
Ki67+ tumor cells,Ki67+ tumor,271362.0,AGSCC_1_271362,34585.5506692161,5241.96940726577
Ki67+ tumor cells,Ki67+ tumor,271752.0,AGSCC_1_271752,34983.0407643312,4300.05159235669
other APCs,Other APCs,272259.0,AGSCC_1_272259,34467.0240506329,4191.90886075949
Ki67+ tumor cells,Ki67+ tumor,272345.0,AGSCC_1_272345,34726.6772823779,5036.73248407643
tumor cells,Tumor,273134.0,AGSCC_1_273134,34943.8136531365,5703.82103321033
memory CD4+ T cells,Regulatory T cells,274550.0,AGSCC_1_274550,35300.0670553936,5756.78425655977
tumor cells,Tumor,275624.0,AGSCC_1_275624,35299.1588447653,5377.81227436823
Ki67+ tumor cells,Ki67+ tumor,275731.0,AGSCC_1_275731,35452.8542274052,6977.65160349854
stromal cells,Stromal,275751.0,AGSCC_1_275751,34322.631147541,5597.38407494145
stromal cells,Stromal,276390.0,AGSCC_1_276390,34864.627090301,6246.26254180602
tumor cells,Tumor,277193.0,AGSCC_1_277193,34784.7398720682,4886.6012793177
stromal cells,Stromal,277351.0,AGSCC_1_277351,35728.2855421687,5534.83253012048
Ki67+ tumor cells,Ki67+ tumor,279424.0,AGSCC_1_279424,35432.0926756353,5263.1644245142
stromal cells,Stromal,279426.0,AGSCC_1_279426,35393.3624557261,6713.30342384888
memory CD8+ T cells,Effector CD8+ T cells,280187.0,AGSCC_1_280187,35132.8273381295,6776.09352517986
stromal cells,Stromal,280490.0,AGSCC_1_280490,34892.1109756098,6316.80609756098
tumor cells,Tumor,280715.0,AGSCC_1_280715,34531.0203488372,4334.02906976744
stromal cells,Stromal,281344.0,AGSCC_1_281344,35879.6044303797,5410.13607594937
stromal cells,Stromal,281588.0,AGSCC_1_281588,35537.2148148148,4839.21481481481
effector CD8+ T cells,Effector CD8+ T cells,282193.0,AGSCC_1_282193,35058.8566878981,4287.41082802548
stromal cells,Stromal,282540.0,AGSCC_1_282540,34265.0,5644.20634920635
memory CD8+ T cells,Effector CD8+ T cells,283009.0,AGSCC_1_283009,35042.4986149585,7536.36565096953
dendritic cells,Dendritic cells,283290.0,AGSCC_1_283290,35098.0474777448,5857.79525222552
Ki67+ tumor cells,Ki67+ tumor,283608.0,AGSCC_1_283608,34538.1287262873,7408.24390243902
Ki67+ tumor cells,Ki67+ tumor,285233.0,AGSCC_1_285233,34792.9930015552,4391.19828926905
stromal cells,Stromal,285719.0,AGSCC_1_285719,35935.6394763343,6211.03524672709
tumor cells,Tumor,286013.0,AGSCC_1_286013,34522.1074681239,7446.52459016393
stromal cells,Stromal,286027.0,AGSCC_1_286027,34663.4522292994,5957.29936305732
stromal cells,Stromal,286472.0,AGSCC_1_286472,35277.1689432063,6821.99281092739
effector CD8+ T cells,Effector CD8+ T cells,286474.0,AGSCC_1_286474,35017.0264550265,4153.65608465608
stromal cells,Stromal,286779.0,AGSCC_1_286779,34652.149068323,4727.37888198758
stromal cells,Stromal,286924.0,AGSCC_1_286924,35079.7316810345,5827.86099137931
stromal cells,Stromal,287621.0,AGSCC_1_287621,35806.7575757576,5891.96536796537
effector CD8+ T cells,Effector CD8+ T cells,287727.0,AGSCC_1_287727,35733.7950530035,5788.60424028269
stromal cells,Stromal,289576.0,AGSCC_1_289576,34281.3314917127,5894.69889502762
Ki67+ tumor cells,Ki67+ tumor,289659.0,AGSCC_1_289659,34608.4845938375,5721.79551820728
endothelial cells,Endothelial,290096.0,AGSCC_1_290096,35606.9407582938,6579.75592417062
stromal cells,Stromal,291020.0,AGSCC_1_291020,34860.2115655853,6177.53737658674
NK,NK,291523.0,AGSCC_1_291523,34811.1527224436,5023.82602921647
memory CD8+ T cells,Effector CD8+ T cells,291976.0,AGSCC_1_291976,34776.3492957746,6085.71267605634
stromal cells,Stromal,292258.0,AGSCC_1_292258,34946.32247557,5410.85667752443
stromal cells,Stromal,293497.0,AGSCC_1_293497,35088.3365853659,6288.82804878049
endothelial cells,Endothelial,293517.0,AGSCC_1_293517,35540.3828306264,6565.90023201856
tumor cells,Tumor,294851.0,AGSCC_1_294851,35346.4409937888,6901.87991718426
stromal cells,Stromal,295097.0,AGSCC_1_295097,34321.4081272085,5845.12279151943
endothelial cells,Endothelial,296205.0,AGSCC_1_296205,34431.7857142857,4837.54285714286
stromal cells,Stromal,296593.0,AGSCC_1_296593,34870.6399394856,5678.18305597579
dendritic cells,Dendritic cells,296626.0,AGSCC_1_296626,35819.3214285714,5929.91517857143
stromal cells,Stromal,298028.0,AGSCC_1_298028,34303.4461538462,5700.17692307692
stromal cells,Stromal,298150.0,AGSCC_1_298150,35092.3773265651,6739.78003384095
Ki67+ tumor cells,Ki67+ tumor,298632.0,AGSCC_1_298632,34461.0363321799,5877.69204152249
stromal cells,Stromal,298923.0,AGSCC_1_298923,34948.9862174579,4601.00153139357
effector CD8+ T cells,Effector CD8+ T cells,299104.0,AGSCC_1_299104,35531.06875,6885.134375
stromal cells,Stromal,300021.0,AGSCC_1_300021,35505.3567010309,5167.4618556701
stromal cells,Stromal,301291.0,AGSCC_1_301291,35680.9341864717,5231.56124314442
stromal cells,Stromal,303063.0,AGSCC_1_303063,35219.0950080515,5853.03220611916
NK,NK,304784.0,AGSCC_1_304784,35603.0291262136,5934.66990291262
memory CD4+ T cells,Regulatory T cells,305308.0,AGSCC_1_305308,34541.4285714286,4883.30992736077
tumor cells,Tumor,305531.0,AGSCC_1_305531,35918.0165876777,5370.84597156398
effector CD8+ T cells,Effector CD8+ T cells,305721.0,AGSCC_1_305721,35417.2096774194,5211.6
effector CD8+ T cells,Effector CD8+ T cells,305949.0,AGSCC_1_305949,34642.6650366748,7455.16381418093
stromal cells,Stromal,305966.0,AGSCC_1_305966,34599.0627062706,5631.19801980198
stromal cells,Stromal,306601.0,AGSCC_1_306601,35282.6683716965,6759.68030690537
Ki67+ tumor cells,Ki67+ tumor,306681.0,AGSCC_1_306681,34626.219047619,4236.45714285714
stromal cells,Stromal,307552.0,AGSCC_1_307552,34487.8596908442,5999.65636147444
stromal cells,Stromal,307900.0,AGSCC_1_307900,35395.7185430464,5844.17880794702
Ki67+ tumor cells,Ki67+ tumor,308279.0,AGSCC_1_308279,35373.7914317926,6371.74069898534
stromal cells,Stromal,308797.0,AGSCC_1_308797,35119.7706855792,6338.31442080378
stromal cells,Stromal,309129.0,AGSCC_1_309129,34884.7565217391,4353.87913043478
stromal cells,Stromal,309892.0,AGSCC_1_309892,34716.5673534073,4971.52139461173
Ki67+ tumor cells,Ki67+ tumor,310008.0,AGSCC_1_310008,35267.1350777935,6933.33168316832
tumor cells,Tumor,310429.0,AGSCC_1_310429,34624.9582132565,4177.9121037464
stromal cells,Stromal,310513.0,AGSCC_1_310513,35935.7478753541,6121.70821529745
stromal cells,Stromal,311054.0,AGSCC_1_311054,35119.4748898678,6489.80881057269
stromal cells,Stromal,311295.0,AGSCC_1_311295,35203.4763779528,4355.36417322835
tumor cells,Tumor,311337.0,AGSCC_1_311337,35140.0713128039,4387.63371150729
NK,NK,311608.0,AGSCC_1_311608,35339.098173516,6801.08219178082
effector CD8+ T cells,Effector CD8+ T cells,312349.0,AGSCC_1_312349,35860.3157894737,6211.79239766082
endothelial cells,Endothelial,312744.0,AGSCC_1_312744,35921.24,4630.82947368421
endothelial cells,Endothelial,313170.0,AGSCC_1_313170,34937.0071942446,4189.37410071942
effector CD8+ T cells,Effector CD8+ T cells,313368.0,AGSCC_1_313368,34778.3691886964,6793.4129443938
CD4+ T cells,CD4+ T cells,313396.0,AGSCC_1_313396,34831.4541832669,7410.37450199203
stromal cells,Stromal,314585.0,AGSCC_1_314585,35586.9963702359,6488.62068965517
stromal cells,Stromal,314765.0,AGSCC_1_314765,35936.7343387471,5532.75406032483
stromal cells,Stromal,314883.0,AGSCC_1_314883,34892.2624584718,5968.90697674419
effector CD8+ T cells,Effector CD8+ T cells,315605.0,AGSCC_1_315605,34831.0183823529,5120.62132352941
tumor cells,Tumor,315688.0,AGSCC_1_315688,34985.6638537271,4554.44585091421
stromal cells,Stromal,315931.0,AGSCC_1_315931,34745.612244898,4890.09647495362
effector CD8+ T cells,Effector CD8+ T cells,316104.0,AGSCC_1_316104,35118.531598513,5910.32713754647
Ki67+ tumor cells,Ki67+ tumor,316197.0,AGSCC_1_316197,35416.9485488127,6142.71240105541
stromal cells,Stromal,316263.0,AGSCC_1_316263,35066.2919254658,6057.2049689441
stromal cells,Stromal,316417.0,AGSCC_1_316417,35217.6746166951,6849.29642248722
M1/M0 macrophages,M1/M0 macrophages,316891.0,AGSCC_1_316891,35241.9076923077,5571.79487179487
Ki67+ tumor cells,Ki67+ tumor,317199.0,AGSCC_1_317199,34451.1143410853,4518.46027131783
stromal cells,Stromal,318569.0,AGSCC_1_318569,35804.7868613139,5142.19124087591
stromal cells,Stromal,318614.0,AGSCC_1_318614,35543.6460767947,6184.28046744574
Ki67+ tumor cells,Ki67+ tumor,318723.0,AGSCC_1_318723,35083.9519006982,5626.94802172227
Ki67+ tumor cells,Ki67+ tumor,319559.0,AGSCC_1_319559,34588.8334956183,5283.36416747809
stromal cells,Stromal,319768.0,AGSCC_1_319768,34112.1505791506,5753.19691119691
effector CD8+ T cells,Effector CD8+ T cells,320336.0,AGSCC_1_320336,35868.2085987261,5347.2372611465
memory CD8+ T cells,Effector CD8+ T cells,321052.0,AGSCC_1_321052,34796.4210526316,6237.35846372689
Ki67+ tumor cells,Ki67+ tumor,321420.0,AGSCC_1_321420,35917.724137931,4860.27356321839
memory CD4+ T cells,Regulatory T cells,321626.0,AGSCC_1_321626,34366.4122807018,5615.16228070175
stromal cells,Stromal,321958.0,AGSCC_1_321958,35486.7314049587,6950.69834710744
tumor cells,Tumor,322444.0,AGSCC_1_322444,35332.8634361233,5460.57268722467
stromal cells,Stromal,324056.0,AGSCC_1_324056,35839.7244755245,6012.53286713287
stromal cells,Stromal,324898.0,AGSCC_1_324898,35498.2792207792,6181.85714285714
Ki67+ tumor cells,Ki67+ tumor,325068.0,AGSCC_1_325068,35043.8305288462,6955.62379807692
stromal cells,Stromal,325088.0,AGSCC_1_325088,34559.7731397459,5013.91833030853
Ki67+ tumor cells,Ki67+ tumor,325878.0,AGSCC_1_325878,35532.903286385,7431.34460093897
stromal cells,Stromal,327638.0,AGSCC_1_327638,35000.5856079404,5709.80893300248
Ki67+ tumor cells,Ki67+ tumor,327734.0,AGSCC_1_327734,35296.6164705882,5483.48941176471
tumor cells,Tumor,327899.0,AGSCC_1_327899,35531.3211805556,4903.71180555556
stromal cells,Stromal,328386.0,AGSCC_1_328386,34831.9290060852,5992.48884381339
stromal cells,Stromal,328680.0,AGSCC_1_328680,34985.4204131227,6253.14459295261
stromal cells,Stromal,329420.0,AGSCC_1_329420,35311.640776699,6708.1067961165
tumor cells,Tumor,329647.0,AGSCC_1_329647,34834.1542553191,6502.625
tumor cells,Tumor,329751.0,AGSCC_1_329751,34955.3225308642,6221.05555555556
stromal cells,Stromal,329818.0,AGSCC_1_329818,34132.9393939394,5514.22424242424
stromal cells,Stromal,330096.0,AGSCC_1_330096,34344.4442105263,5491.14105263158
Ki67+ tumor cells,Ki67+ tumor,330115.0,AGSCC_1_330115,35626.0674753601,6673.83093252464
stromal cells,Stromal,330129.0,AGSCC_1_330129,34172.235892692,5628.56984273821
memory CD4+ T cells,Regulatory T cells,330576.0,AGSCC_1_330576,34319.1578947368,5486.24561403509
Ki67+ tumor cells,Ki67+ tumor,331494.0,AGSCC_1_331494,34737.5159914712,4137.47654584222
other APCs,Other APCs,331794.0,AGSCC_1_331794,34935.8821081831,5730.06102635229
tumor cells,Tumor,331924.0,AGSCC_1_331924,34468.1268656716,5374.81592039801
Ki67+ tumor cells,Ki67+ tumor,332822.0,AGSCC_1_332822,34564.2658536585,5368.34024390244
stromal cells,Stromal,334585.0,AGSCC_1_334585,35231.1637931034,6568.84770114943
B cells,B cells,334933.0,AGSCC_1_334933,34785.7527675277,6388.16236162362
Ki67+ tumor cells,Ki67+ tumor,334945.0,AGSCC_1_334945,34942.7087011349,4800.93064312736
stromal cells,Stromal,334955.0,AGSCC_1_334955,34695.6490455213,4806.92657856094
stromal cells,Stromal,335588.0,AGSCC_1_335588,35603.9103982301,6854.96238938053
Ki67+ tumor cells,Ki67+ tumor,335934.0,AGSCC_1_335934,34752.8542274052,6688.02332361516
stromal cells,Stromal,336066.0,AGSCC_1_336066,35674.243718593,5100.11557788945
stromal cells,Stromal,336210.0,AGSCC_1_336210,35196.3851851852,6608.48888888889
memory CD4+ T cells,Regulatory T cells,336421.0,AGSCC_1_336421,35795.1491935484,5625.27016129032
tumor cells,Tumor,336488.0,AGSCC_1_336488,34755.4637268848,5864.83214793741
memory CD4+ T cells,Regulatory T cells,338239.0,AGSCC_1_338239,35118.6388888889,6601.30555555556
memory CD8+ T cells,Effector CD8+ T cells,338388.0,AGSCC_1_338388,35913.0549450549,4823.75274725275
stromal cells,Stromal,338942.0,AGSCC_1_338942,35481.8003003003,5103.05555555556
tumor cells,Tumor,340806.0,AGSCC_1_340806,35539.0909090909,5567.54090909091
stromal cells,Stromal,342574.0,AGSCC_1_342574,34942.5545023697,5648.21800947867
NK,NK,343066.0,AGSCC_1_343066,35944.445229682,5674.86925795053
neutrophils,Neutrophils,343705.0,AGSCC_1_343705,34821.3573883162,5972.89690721649
tumor cells,Tumor,343988.0,AGSCC_1_343988,35619.4175257732,5336.30154639175
Ki67+ tumor cells,Ki67+ tumor,344196.0,AGSCC_1_344196,34905.0967741935,5438.57459677419
stromal cells,Stromal,344570.0,AGSCC_1_344570,35691.9202551834,5012.8038277512
stromal cells,Stromal,344679.0,AGSCC_1_344679,34631.0550458716,4889.57064220183
M1/M0 macrophages,M1/M0 macrophages,344956.0,AGSCC_1_344956,34750.0531697342,5056.87321063395
tumor cells,Tumor,346097.0,AGSCC_1_346097,35142.9240837696,6712.67015706806
stromal cells,Stromal,346280.0,AGSCC_1_346280,34707.9311740891,4412.08704453441
Ki67+ tumor cells,Ki67+ tumor,346605.0,AGSCC_1_346605,34517.0790322581,4460.92096774194
other APCs,Other APCs,346847.0,AGSCC_1_346847,35615.3980263158,5697.48355263158
