phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
effector CD8+ T cells,Effector CD8+ T cells,136933.0,F81P1_136933,29302.7466666667,48707.0866666667
memory CD4+ T cells,Regulatory T cells,136982.0,F81P1_136982,30989.7602996255,48473.8576779026
M1/M0 macrophages,M1/M0 macrophages,137548.0,F81P1_137548,31162.9343065693,48606.0072992701
endothelial cells,Endothelial,137584.0,F81P1_137584,31964.1341463415,47524.6544715447
CD4+ T cells,CD4+ T cells,137612.0,F81P1_137612,31608.3969072165,48599.2010309278
memory CD4+ T cells,Regulatory T cells,137655.0,F81P1_137655,31124.4017595308,48501.8299120235
endothelial cells,Endothelial,138101.0,F81P1_138101,30535.3875,47528.5375
endothelial cells,Endothelial,138175.0,F81P1_138175,33138.5306748466,48642.8098159509
memory CD4+ T cells,Regulatory T cells,138181.0,F81P1_138181,31990.698630137,48365.0136986301
neutrophils,Neutrophils,138214.0,F81P1_138214,31181.8295454545,48601.5113636364
NK,NK,138230.0,F81P1_138230,31211.2772277228,48397.9207920792
memory CD4+ T cells,Regulatory T cells,138262.0,F81P1_138262,32968.7137096774,48575.4879032258
endothelial cells,Endothelial,138445.0,F81P1_138445,32200.0887096774,47452.8629032258
memory CD4+ T cells,Regulatory T cells,138446.0,F81P1_138446,31135.1081081081,48354.1853281853
stromal cells,Stromal,138616.0,F81P1_138616,29805.423580786,47923.4672489083
stromal cells,Stromal,138729.0,F81P1_138729,31800.313559322,48071.0
memory CD4+ T cells,Regulatory T cells,138896.0,F81P1_138896,31928.2327586207,47558.6810344828
CD4+ T cells,CD4+ T cells,139025.0,F81P1_139025,30957.1743119266,48630.5963302752
CD4+ T cells,CD4+ T cells,139234.0,F81P1_139234,30997.4195402299,48701.3477011494
memory CD8+ T cells,Effector CD8+ T cells,139450.0,F81P1_139450,31081.8986784141,48355.7533039648
M2 macrophages,M2 macrophages,140009.0,F81P1_140009,30995.5480093677,48168.6135831382
effector CD8+ T cells,Effector CD8+ T cells,140065.0,F81P1_140065,31972.0564102564,47941.2871794872
endothelial cells,Endothelial,140194.0,F81P1_140194,32257.9579831933,48485.2352941177
CD4+ T cells,CD4+ T cells,140310.0,F81P1_140310,31599.2903930131,48224.5131004367
stromal cells,Stromal,140390.0,F81P1_140390,29591.3333333333,48625.1860465116
CD4+ T cells,CD4+ T cells,140490.0,F81P1_140490,32338.154040404,48324.0909090909
M2 macrophages,M2 macrophages,140770.0,F81P1_140770,30196.3886010363,48414.3419689119
CD4+ T cells,CD4+ T cells,140809.0,F81P1_140809,32426.3783783784,48347.0540540541
endothelial cells,Endothelial,140922.0,F81P1_140922,29238.4,48075.2368421053
effector CD8+ T cells,Effector CD8+ T cells,141259.0,F81P1_141259,31792.775862069,47979.4224137931
endothelial cells,Endothelial,141449.0,F81P1_141449,29006.0581395349,48252.4651162791
M2 macrophages,M2 macrophages,141655.0,F81P1_141655,31267.7293233083,47880.9022556391
stromal cells,Stromal,141669.0,F81P1_141669,30194.8586956522,48489.9130434783
effector CD8+ T cells,Effector CD8+ T cells,141769.0,F81P1_141769,31663.5671641791,48156.5223880597
stromal cells,Stromal,141878.0,F81P1_141878,30576.0579710145,48419.25
endothelial cells,Endothelial,141904.0,F81P1_141904,30777.3095890411,47848.5342465753
CD4+ T cells,CD4+ T cells,141924.0,F81P1_141924,30270.64375,47946.4625
memory CD4+ T cells,Regulatory T cells,141939.0,F81P1_141939,31118.2038834951,48584.1779935275
endothelial cells,Endothelial,141981.0,F81P1_141981,30989.9322033898,48104.6677966102
CD4+ T cells,CD4+ T cells,141992.0,F81P1_141992,32608.2598039216,48607.5588235294
dendritic cells,Dendritic cells,142103.0,F81P1_142103,30292.4714714715,48747.6576576577
effector CD8+ T cells,Effector CD8+ T cells,142489.0,F81P1_142489,30030.2215909091,48444.9261363636
stromal cells,Stromal,142518.0,F81P1_142518,29662.6184210526,47994.6381578947
memory CD8+ T cells,Effector CD8+ T cells,142648.0,F81P1_142648,31047.4944237918,48531.0483271376
effector CD8+ T cells,Effector CD8+ T cells,143011.0,F81P1_143011,30423.0980392157,48311.0588235294
endothelial cells,Endothelial,143164.0,F81P1_143164,33332.312749004,47243.890438247
CD4+ T cells,CD4+ T cells,143386.0,F81P1_143386,30224.2250712251,48741.4131054131
endothelial cells,Endothelial,143769.0,F81P1_143769,32022.4111675127,48099.269035533
stromal cells,Stromal,143816.0,F81P1_143816,31990.8299319728,47903.768707483
memory CD4+ T cells,Regulatory T cells,143817.0,F81P1_143817,31126.6230031949,48449.7348242812
memory CD4+ T cells,Regulatory T cells,143879.0,F81P1_143879,30987.6283783784,48318.8581081081
effector CD8+ T cells,Effector CD8+ T cells,144356.0,F81P1_144356,30807.5326797386,48010.0588235294
endothelial cells,Endothelial,144411.0,F81P1_144411,31440.7684210526,47486.5052631579
CD4+ T cells,CD4+ T cells,144438.0,F81P1_144438,30257.1939393939,48372.3272727273
stromal cells,Stromal,144731.0,F81P1_144731,32866.2481481481,47762.5148148148
endothelial cells,Endothelial,144815.0,F81P1_144815,30415.6358208955,48095.8716417911
endothelial cells,Endothelial,144851.0,F81P1_144851,33291.380952381,48508.4848484849
memory CD8+ T cells,Effector CD8+ T cells,144976.0,F81P1_144976,32395.5169491525,47741.0466101695
memory CD4+ T cells,Regulatory T cells,145072.0,F81P1_145072,29274.665615142,48276.0283911672
endothelial cells,Endothelial,145080.0,F81P1_145080,29722.8608247423,48724.0567010309
endothelial cells,Endothelial,145105.0,F81P1_145105,33143.0763888889,47758.7847222222
stromal cells,Stromal,145441.0,F81P1_145441,29237.3,48504.6333333333
M1/M0 macrophages,M1/M0 macrophages,145489.0,F81P1_145489,31124.685,48539.245
endothelial cells,Endothelial,145519.0,F81P1_145519,30365.7317073171,48638.9756097561
CD4+ T cells,CD4+ T cells,145805.0,F81P1_145805,33161.9458333333,47510.3916666667
memory CD4+ T cells,Regulatory T cells,145814.0,F81P1_145814,31687.3973509934,48285.0794701987
stromal cells,Stromal,145880.0,F81P1_145880,31469.0872483221,48062.8523489933
CD4+ T cells,CD4+ T cells,145896.0,F81P1_145896,33272.464,47933.84
memory CD8+ T cells,Effector CD8+ T cells,146007.0,F81P1_146007,32669.5956521739,48614.4
endothelial cells,Endothelial,146073.0,F81P1_146073,30029.5421052632,48573.7736842105
endothelial cells,Endothelial,146126.0,F81P1_146126,32248.3626943005,48477.1347150259
endothelial cells,Endothelial,146210.0,F81P1_146210,32427.1803278689,47581.8032786885
stromal cells,Stromal,146251.0,F81P1_146251,31383.1979166667,47430.0625
regulatory T cells,Regulatory T cells,146358.0,F81P1_146358,31486.0534682081,48427.1011560694
regulatory T cells,Regulatory T cells,146366.0,F81P1_146366,30890.0573770492,48552.4754098361
CD4+ T cells,CD4+ T cells,146488.0,F81P1_146488,30494.7128205128,48329.3435897436
M1/M0 macrophages,M1/M0 macrophages,146543.0,F81P1_146543,31605.8844765343,48618.9386281588
M2 macrophages,M2 macrophages,146566.0,F81P1_146566,32313.1216730038,48287.4258555133
stromal cells,Stromal,147301.0,F81P1_147301,29595.8426966292,48289.3970037453
effector CD8+ T cells,Effector CD8+ T cells,147496.0,F81P1_147496,30784.654109589,48064.6232876712
memory CD4+ T cells,Regulatory T cells,147539.0,F81P1_147539,30415.24,48491.22
effector CD8+ T cells,Effector CD8+ T cells,147635.0,F81P1_147635,32348.0857142857,48577.219047619
endothelial cells,Endothelial,147779.0,F81P1_147779,31653.0055401662,48624.7451523546
endothelial cells,Endothelial,147958.0,F81P1_147958,32323.6369863014,48550.9589041096
memory CD4+ T cells,Regulatory T cells,148210.0,F81P1_148210,30988.8105263158,48490.2421052632
endothelial cells,Endothelial,148334.0,F81P1_148334,29012.9393939394,48269.1406926407
memory CD4+ T cells,Regulatory T cells,148347.0,F81P1_148347,31863.6383763838,47979.0811808118
CD4+ T cells,CD4+ T cells,148847.0,F81P1_148847,33310.6818181818,47663.6181818182
effector CD8+ T cells,Effector CD8+ T cells,148859.0,F81P1_148859,31475.4137055838,48318.6345177665
memory CD4+ T cells,Regulatory T cells,149037.0,F81P1_149037,30995.4965517241,48402.4551724138
stromal cells,Stromal,149054.0,F81P1_149054,33098.5985037407,48580.1596009975
endothelial cells,Endothelial,149715.0,F81P1_149715,30124.484962406,48509.3909774436
endothelial cells,Endothelial,149738.0,F81P1_149738,30020.1737089202,47719.014084507
memory CD8+ T cells,Effector CD8+ T cells,149826.0,F81P1_149826,30911.576,48168.096
endothelial cells,Endothelial,149988.0,F81P1_149988,31101.1194029851,48501.7711442786
effector CD8+ T cells,Effector CD8+ T cells,150200.0,F81P1_150200,31042.1355140187,48446.5747663551
effector CD8+ T cells,Effector CD8+ T cells,150232.0,F81P1_150232,31932.7389830508,47736.6372881356
effector CD8+ T cells,Effector CD8+ T cells,150252.0,F81P1_150252,29611.7565217391,48138.9391304348
stromal cells,Stromal,150307.0,F81P1_150307,31675.2007575758,48268.5681818182
endothelial cells,Endothelial,150511.0,F81P1_150511,30762.8498168498,48084.3296703297
M1/M0 macrophages,M1/M0 macrophages,150962.0,F81P1_150962,30617.7103960396,48619.6287128713
effector CD8+ T cells,Effector CD8+ T cells,151013.0,F81P1_151013,30251.0169491525,48175.7344632768
stromal cells,Stromal,151318.0,F81P1_151318,30372.2307692308,48658.1703296703
CD4+ T cells,CD4+ T cells,151415.0,F81P1_151415,29598.6514285714,48759.6914285714
endothelial cells,Endothelial,151623.0,F81P1_151623,33336.3894080997,47495.6542056075
memory CD4+ T cells,Regulatory T cells,151677.0,F81P1_151677,31889.1759259259,48274.625
effector CD8+ T cells,Effector CD8+ T cells,151696.0,F81P1_151696,31357.2944606414,48503.833819242
memory CD8+ T cells,Effector CD8+ T cells,151702.0,F81P1_151702,31035.0853080569,48248.691943128
memory CD8+ T cells,Effector CD8+ T cells,151752.0,F81P1_151752,28777.8270042194,48615.94092827
stromal cells,Stromal,152153.0,F81P1_152153,30108.0125786164,48674.7106918239
CD4+ T cells,CD4+ T cells,152207.0,F81P1_152207,30957.6761904762,48485.9047619048
memory CD4+ T cells,Regulatory T cells,152339.0,F81P1_152339,30919.0418118467,48336.7212543554
memory CD4+ T cells,Regulatory T cells,152702.0,F81P1_152702,30986.5546218487,48759.1134453782
endothelial cells,Endothelial,153010.0,F81P1_153010,33213.1671469741,47717.5389048991
CD4+ T cells,CD4+ T cells,153221.0,F81P1_153221,29291.5034722222,48017.3402777778
endothelial cells,Endothelial,153454.0,F81P1_153454,33040.593625498,47616.8366533865
memory CD8+ T cells,Effector CD8+ T cells,153570.0,F81P1_153570,31022.3622047244,48495.1535433071
stromal cells,Stromal,153600.0,F81P1_153600,31913.9187817259,47461.0152284264
regulatory T cells,Regulatory T cells,153828.0,F81P1_153828,32476.2941176471,48497.6631016043
memory CD4+ T cells,Regulatory T cells,154043.0,F81P1_154043,29573.6265822785,48184.664556962
tumor cells,Tumor,154077.0,F81P1_154077,30617.4716981132,48294.0141509434
memory CD8+ T cells,Effector CD8+ T cells,154641.0,F81P1_154641,32881.1209150327,47690.8039215686
effector CD8+ T cells,Effector CD8+ T cells,154730.0,F81P1_154730,31350.6486486487,48359.3243243243
memory CD8+ T cells,Effector CD8+ T cells,154784.0,F81P1_154784,32280.1483050847,47837.5423728814
memory CD4+ T cells,Regulatory T cells,155034.0,F81P1_155034,32770.2566371681,48690.592920354
effector CD8+ T cells,Effector CD8+ T cells,155199.0,F81P1_155199,30611.4588528678,48562.6533665835
CD4+ T cells,CD4+ T cells,155218.0,F81P1_155218,31936.4488188976,47820.5826771654
memory CD8+ T cells,Effector CD8+ T cells,155381.0,F81P1_155381,30276.706185567,48638.1804123711
endothelial cells,Endothelial,155447.0,F81P1_155447,33265.7826086957,48421.983277592
NK,NK,155566.0,F81P1_155566,30419.392,48448.432
effector CD8+ T cells,Effector CD8+ T cells,155654.0,F81P1_155654,29460.0225988701,48718.3728813559
stromal cells,Stromal,155806.0,F81P1_155806,31782.7696629214,47635.9494382022
stromal cells,Stromal,155841.0,F81P1_155841,29874.3608247423,48272.4948453608
stromal cells,Stromal,155910.0,F81P1_155910,32100.5363636364,47901.1454545455
endothelial cells,Endothelial,155935.0,F81P1_155935,28828.0202702703,48430.4966216216
stromal cells,Stromal,156041.0,F81P1_156041,31796.5791505792,47492.3474903475
regulatory T cells,Regulatory T cells,156498.0,F81P1_156498,31215.6558704453,48574.8866396761
CD4+ T cells,CD4+ T cells,156561.0,F81P1_156561,30705.9586374696,47549.4695863747
endothelial cells,Endothelial,157201.0,F81P1_157201,31931.3407821229,47412.3296089386
M2 macrophages,M2 macrophages,157237.0,F81P1_157237,32509.8787878788,48600.4015151515
memory CD8+ T cells,Effector CD8+ T cells,157325.0,F81P1_157325,30356.1825726141,48407.3485477178
regulatory T cells,Regulatory T cells,157333.0,F81P1_157333,31398.0411392405,48504.8512658228
stromal cells,Stromal,157580.0,F81P1_157580,30040.1724137931,47808.2911877395
M1/M0 macrophages,M1/M0 macrophages,157658.0,F81P1_157658,32618.2209302326,48646.1627906977
endothelial cells,Endothelial,157888.0,F81P1_157888,31171.171875,48419.34375
endothelial cells,Endothelial,157930.0,F81P1_157930,30888.1208791209,47680.956043956
M1/M0 macrophages,M1/M0 macrophages,158050.0,F81P1_158050,30601.9285714286,48371.5357142857
stromal cells,Stromal,158112.0,F81P1_158112,29831.0659898477,48425.6243654822
stromal cells,Stromal,158330.0,F81P1_158330,29307.6180904523,48017.5879396985
memory CD8+ T cells,Effector CD8+ T cells,158604.0,F81P1_158604,30366.4741784038,48440.544600939
stromal cells,Stromal,158842.0,F81P1_158842,30202.4268292683,48317.1524390244
memory CD4+ T cells,Regulatory T cells,159038.0,F81P1_159038,31444.757925072,48457.5014409222
endothelial cells,Endothelial,159094.0,F81P1_159094,29659.8105263158,47802.0596491228
stromal cells,Stromal,159154.0,F81P1_159154,31154.7315789474,47602.2421052632
memory CD4+ T cells,Regulatory T cells,159168.0,F81P1_159168,31062.7662835249,48377.091954023
CD4+ T cells,CD4+ T cells,159263.0,F81P1_159263,31727.0034482759,48416.924137931
endothelial cells,Endothelial,159504.0,F81P1_159504,31603.3821989529,47337.5654450262
stromal cells,Stromal,159828.0,F81P1_159828,31512.9565217391,47653.5434782609
memory CD4+ T cells,Regulatory T cells,160101.0,F81P1_160101,31167.3041474654,48540.9953917051
memory CD4+ T cells,Regulatory T cells,160169.0,F81P1_160169,32248.6428571429,47804.6390977444
CD4+ T cells,CD4+ T cells,160206.0,F81P1_160206,30573.5090909091,47558.1136363636
memory CD4+ T cells,Regulatory T cells,161324.0,F81P1_161324,30238.4837398374,48557.8170731707
CD4+ T cells,CD4+ T cells,161395.0,F81P1_161395,33343.4897959184,47981.8503401361
endothelial cells,Endothelial,161414.0,F81P1_161414,31943.6554054054,47398.8783783784
CD4+ T cells,CD4+ T cells,161605.0,F81P1_161605,31601.8601036269,47918.8704663212
effector CD8+ T cells,Effector CD8+ T cells,162423.0,F81P1_162423,32528.344,47937.44
endothelial cells,Endothelial,162426.0,F81P1_162426,31339.2944785276,48528.5214723926
regulatory T cells,Regulatory T cells,162468.0,F81P1_162468,31086.9584569733,48155.6350148368
memory CD4+ T cells,Regulatory T cells,162489.0,F81P1_162489,30549.8556701031,48516.4793814433
CD4+ T cells,CD4+ T cells,162619.0,F81P1_162619,31967.202020202,48393.7171717172
effector CD8+ T cells,Effector CD8+ T cells,163140.0,F81P1_163140,32858.2639405204,48481.8996282528
CD4+ T cells,CD4+ T cells,163263.0,F81P1_163263,31598.2568807339,47787.7110091743
CD4+ T cells,CD4+ T cells,163296.0,F81P1_163296,30144.5811965812,48140.962962963
stromal cells,Stromal,163600.0,F81P1_163600,33107.3663366337,47733.4900990099
endothelial cells,Endothelial,163605.0,F81P1_163605,31454.0029585799,48411.1834319527
endothelial cells,Endothelial,163772.0,F81P1_163772,30850.258953168,48325.8815426997
endothelial cells,Endothelial,163819.0,F81P1_163819,29048.2588832487,48311.423857868
CD4+ T cells,CD4+ T cells,163945.0,F81P1_163945,28901.2335329341,48732.4850299401
CD4+ T cells,CD4+ T cells,164215.0,F81P1_164215,31157.6666666667,47934.6068376068
memory CD8+ T cells,Effector CD8+ T cells,164227.0,F81P1_164227,32241.1132075472,47820.2389937107
stromal cells,Stromal,164404.0,F81P1_164404,29740.5171568627,48158.0171568628
endothelial cells,Endothelial,164447.0,F81P1_164447,31560.4236111111,47577.375
CD4+ T cells,CD4+ T cells,164555.0,F81P1_164555,32666.0172413793,48377.6206896552
endothelial cells,Endothelial,164620.0,F81P1_164620,30023.137195122,48010.5426829268
M1/M0 macrophages,M1/M0 macrophages,164706.0,F81P1_164706,30350.0606060606,48051.2121212121
CD4+ T cells,CD4+ T cells,164749.0,F81P1_164749,30479.7415730337,48053.6966292135
CD4+ T cells,CD4+ T cells,164883.0,F81P1_164883,32879.4597156398,48597.9763033175
CD4+ T cells,CD4+ T cells,164940.0,F81P1_164940,32134.1455399061,48252.5258215962
stromal cells,Stromal,165076.0,F81P1_165076,33090.3720930233,47550.2209302326
endothelial cells,Endothelial,165337.0,F81P1_165337,30960.2166666667,48059.1555555556
CD4+ T cells,CD4+ T cells,165346.0,F81P1_165346,30752.7213114754,48157.4836065574
stromal cells,Stromal,165411.0,F81P1_165411,31503.3705583756,47736.2131979695
B cells,B cells,165457.0,F81P1_165457,31108.3575418994,48273.4804469274
M2 macrophages,M2 macrophages,165507.0,F81P1_165507,30795.3612716763,48244.950867052
stromal cells,Stromal,166086.0,F81P1_166086,30923.4858611825,48483.4061696658
CD4+ T cells,CD4+ T cells,166121.0,F81P1_166121,32729.6702702703,47708.3567567568
memory CD4+ T cells,Regulatory T cells,166369.0,F81P1_166369,31916.4324324324,47567.0810810811
endothelial cells,Endothelial,166504.0,F81P1_166504,31617.1157024793,47632.7603305785
stromal cells,Stromal,166540.0,F81P1_166540,32978.4594594595,48734.9527027027
M2 macrophages,M2 macrophages,166544.0,F81P1_166544,31039.5551330798,48362.1825095057
endothelial cells,Endothelial,166552.0,F81P1_166552,31221.1829268293,47441.8048780488
CD4+ T cells,CD4+ T cells,166587.0,F81P1_166587,32709.953125,48567.0859375
memory CD8+ T cells,Effector CD8+ T cells,166638.0,F81P1_166638,30901.2533333333,48531.2666666667
CD4+ T cells,CD4+ T cells,166743.0,F81P1_166743,29516.2283950617,47968.024691358
effector CD8+ T cells,Effector CD8+ T cells,166779.0,F81P1_166779,31358.1258278146,48557.1721854305
memory CD4+ T cells,Regulatory T cells,166796.0,F81P1_166796,30882.2598039216,47611.5490196078
memory CD4+ T cells,Regulatory T cells,167317.0,F81P1_167317,32711.8663101604,47710.8930481283
memory CD4+ T cells,Regulatory T cells,167366.0,F81P1_167366,30859.5466666667,48427.0333333333
CD4+ T cells,CD4+ T cells,167477.0,F81P1_167477,33034.027131783,48564.8953488372
memory CD8+ T cells,Effector CD8+ T cells,167489.0,F81P1_167489,31636.3515151515,48420.2921212121
CD4+ T cells,CD4+ T cells,167561.0,F81P1_167561,32066.3540372671,48356.099378882
CD4+ T cells,CD4+ T cells,167630.0,F81P1_167630,31741.6463878327,47827.7756653992
CD4+ T cells,CD4+ T cells,167815.0,F81P1_167815,31609.5681818182,48633.9318181818
CD4+ T cells,CD4+ T cells,167917.0,F81P1_167917,29623.8873239437,47959.7464788732
CD4+ T cells,CD4+ T cells,167948.0,F81P1_167948,31272.8567251462,47745.0994152047
CD4+ T cells,CD4+ T cells,168123.0,F81P1_168123,30494.0977777778,48553.3466666667
CD4+ T cells,CD4+ T cells,168145.0,F81P1_168145,31198.5760869565,47788.3043478261
CD4+ T cells,CD4+ T cells,168277.0,F81P1_168277,30067.0168776371,47828.3037974684
memory CD4+ T cells,Regulatory T cells,168487.0,F81P1_168487,30964.8503937008,48665.0
stromal cells,Stromal,168627.0,F81P1_168627,29556.815625,48303.21875
endothelial cells,Endothelial,168765.0,F81P1_168765,30576.0505050505,48435.2424242424
stromal cells,Stromal,168778.0,F81P1_168778,30492.6467661692,48172.2587064677
M2 macrophages,M2 macrophages,168810.0,F81P1_168810,32261.9116465863,48503.5542168675
memory CD8+ T cells,Effector CD8+ T cells,168901.0,F81P1_168901,30910.8516129032,48181.7096774194
memory CD4+ T cells,Regulatory T cells,169051.0,F81P1_169051,30596.0119617225,48500.1148325359
memory CD4+ T cells,Regulatory T cells,169208.0,F81P1_169208,31677.3384030418,48513.3422053232
endothelial cells,Endothelial,169325.0,F81P1_169325,30422.0901287554,48081.7467811159
regulatory T cells,Regulatory T cells,169445.0,F81P1_169445,31602.7149122807,48713.7061403509
memory CD4+ T cells,Regulatory T cells,169510.0,F81P1_169510,31012.3693181818,48564.9602272727
memory CD8+ T cells,Effector CD8+ T cells,169634.0,F81P1_169634,30923.5738636364,48410.9147727273
memory CD4+ T cells,Regulatory T cells,169665.0,F81P1_169665,32965.3869565217,48759.2130434783
memory CD4+ T cells,Regulatory T cells,169753.0,F81P1_169753,31462.5454545455,48463.3916083916
memory CD4+ T cells,Regulatory T cells,169846.0,F81P1_169846,31152.018018018,48368.6576576577
endothelial cells,Endothelial,170009.0,F81P1_170009,30427.2651933702,47581.0331491713
stromal cells,Stromal,170052.0,F81P1_170052,31572.3387978142,47363.131147541
stromal cells,Stromal,170099.0,F81P1_170099,32410.6153846154,47571.2494172494
stromal cells,Stromal,170103.0,F81P1_170103,29394.1217391304,48353.0782608696
CD4+ T cells,CD4+ T cells,170206.0,F81P1_170206,31329.4147286822,47610.3565891473
effector CD8+ T cells,Effector CD8+ T cells,170296.0,F81P1_170296,31271.8189910979,48524.3026706232
memory CD4+ T cells,Regulatory T cells,170763.0,F81P1_170763,31079.2617801047,48417.0994764398
CD4+ T cells,CD4+ T cells,170779.0,F81P1_170779,30839.484,47923.32
stromal cells,Stromal,170854.0,F81P1_170854,30077.5904761905,47837.0714285714
effector CD8+ T cells,Effector CD8+ T cells,171185.0,F81P1_171185,32147.4193548387,48034.5253456221
stromal cells,Stromal,171405.0,F81P1_171405,30215.0,47821.2916666667
memory CD4+ T cells,Regulatory T cells,171425.0,F81P1_171425,32742.184,48661.632
stromal cells,Stromal,171468.0,F81P1_171468,31493.0555555556,48025.3632478633
endothelial cells,Endothelial,171795.0,F81P1_171795,30393.4244897959,48475.0816326531
CD4+ T cells,CD4+ T cells,171917.0,F81P1_171917,31152.8269230769,47632.3846153846
endothelial cells,Endothelial,171948.0,F81P1_171948,31149.5592592593,48407.8481481482
endothelial cells,Endothelial,172177.0,F81P1_172177,32635.6577777778,47662.7555555556
CD4+ T cells,CD4+ T cells,172197.0,F81P1_172197,30720.0967741936,47598.9677419355
stromal cells,Stromal,172379.0,F81P1_172379,30016.4962406015,48280.6165413534
stromal cells,Stromal,172385.0,F81P1_172385,30859.1057142857,48291.1657142857
stromal cells,Stromal,172438.0,F81P1_172438,32744.9459459459,48235.2342342342
effector CD8+ T cells,Effector CD8+ T cells,172447.0,F81P1_172447,32342.5232067511,48395.9367088608
CD4+ T cells,CD4+ T cells,172528.0,F81P1_172528,30403.7218045113,48587.9473684211
stromal cells,Stromal,172572.0,F81P1_172572,32446.25,48566.55625
memory CD8+ T cells,Effector CD8+ T cells,172596.0,F81P1_172596,31101.5416666667,48569.6111111111
stromal cells,Stromal,172761.0,F81P1_172761,32970.1695906433,48239.6637426901
effector CD8+ T cells,Effector CD8+ T cells,173049.0,F81P1_173049,33125.8645833333,48489.328125
stromal cells,Stromal,173076.0,F81P1_173076,32244.6881355932,47714.3322033898
effector CD8+ T cells,Effector CD8+ T cells,173267.0,F81P1_173267,33017.4522058824,48704.4963235294
endothelial cells,Endothelial,173470.0,F81P1_173470,31606.0725388601,48727.621761658
endothelial cells,Endothelial,173626.0,F81P1_173626,29995.48,47714.3428571429
memory CD4+ T cells,Regulatory T cells,173654.0,F81P1_173654,30782.1525885559,47877.9918256131
stromal cells,Stromal,173696.0,F81P1_173696,31966.2191780822,47920.7716894977
endothelial cells,Endothelial,173872.0,F81P1_173872,33013.728,47869.252
memory CD4+ T cells,Regulatory T cells,173916.0,F81P1_173916,31148.8961748634,48727.0928961749
effector CD8+ T cells,Effector CD8+ T cells,173943.0,F81P1_173943,33133.8860759494,48531.2616033755
CD4+ T cells,CD4+ T cells,174158.0,F81P1_174158,30319.0981132075,47661.6830188679
regulatory T cells,Regulatory T cells,174370.0,F81P1_174370,31520.0669856459,48179.1100478469
effector CD8+ T cells,Effector CD8+ T cells,174390.0,F81P1_174390,31202.7593984962,48414.1127819549
M1/M0 macrophages,M1/M0 macrophages,174417.0,F81P1_174417,31071.3012048193,47951.3012048193
endothelial cells,Endothelial,174446.0,F81P1_174446,30164.7328244275,48532.2442748092
stromal cells,Stromal,174763.0,F81P1_174763,31457.8494983278,47448.4882943144
CD4+ T cells,CD4+ T cells,174792.0,F81P1_174792,30962.119205298,48220.5562913907
stromal cells,Stromal,174829.0,F81P1_174829,29801.45,48203.1388888889
stromal cells,Stromal,175167.0,F81P1_175167,33318.8853503185,48400.0636942675
endothelial cells,Endothelial,175260.0,F81P1_175260,33120.6186440678,47733.1440677966
effector CD8+ T cells,Effector CD8+ T cells,175491.0,F81P1_175491,33031.5729537367,48610.6975088968
CD4+ T cells,CD4+ T cells,175713.0,F81P1_175713,30963.8143712575,48344.8982035928
endothelial cells,Endothelial,175727.0,F81P1_175727,31137.6032608696,47544.5326086957
stromal cells,Stromal,175868.0,F81P1_175868,33276.7580645161,47776.4784946237
endothelial cells,Endothelial,175917.0,F81P1_175917,30479.0603448276,48459.3362068966
memory CD4+ T cells,Regulatory T cells,175943.0,F81P1_175943,31638.4066390041,48548.1825726141
M2 macrophages,M2 macrophages,176205.0,F81P1_176205,29141.0317460317,48110.8531746032
NK,NK,176581.0,F81P1_176581,32468.2953020134,48505.5637583893
endothelial cells,Endothelial,176679.0,F81P1_176679,31004.5555555556,48117.6328502416
memory CD4+ T cells,Regulatory T cells,176805.0,F81P1_176805,30562.5643564356,48435.6782178218
endothelial cells,Endothelial,177067.0,F81P1_177067,29434.6563573883,48045.4226804124
effector CD8+ T cells,Effector CD8+ T cells,177076.0,F81P1_177076,31083.0331125828,47791.4503311258
stromal cells,Stromal,177272.0,F81P1_177272,32838.1657303371,48190.5505617978
endothelial cells,Endothelial,177274.0,F81P1_177274,30368.5284552846,47972.6910569106
CD4+ T cells,CD4+ T cells,177481.0,F81P1_177481,32846.2115384615,48316.6955128205
CD4+ T cells,CD4+ T cells,177602.0,F81P1_177602,32351.6180555556,48114.7291666667
stromal cells,Stromal,177730.0,F81P1_177730,29677.0551181102,48297.5905511811
dendritic cells,Dendritic cells,178062.0,F81P1_178062,30310.0684210526,48751.252631579
stromal cells,Stromal,178068.0,F81P1_178068,31119.9384615385,48733.5333333333
endothelial cells,Endothelial,178241.0,F81P1_178241,29030.9149659864,48307.3639455782
endothelial cells,Endothelial,178374.0,F81P1_178374,29435.3357142857,48619.9107142857
CD4+ T cells,CD4+ T cells,178818.0,F81P1_178818,29586.4746835443,48238.3639240506
neutrophils,Neutrophils,178994.0,F81P1_178994,31161.4509803922,48727.2549019608
effector CD8+ T cells,Effector CD8+ T cells,179020.0,F81P1_179020,31902.956043956,48315.4615384615
CD4+ T cells,CD4+ T cells,179102.0,F81P1_179102,32815.2304147465,48100.8248847926
memory CD4+ T cells,Regulatory T cells,179492.0,F81P1_179492,31166.7137254902,48043.0274509804
CD4+ T cells,CD4+ T cells,179511.0,F81P1_179511,32886.4396551724,48752.9827586207
CD4+ T cells,CD4+ T cells,179652.0,F81P1_179652,30188.9204545455,48441.5397727273
stromal cells,Stromal,180007.0,F81P1_180007,29358.8647686833,48498.9537366548
CD4+ T cells,CD4+ T cells,180101.0,F81P1_180101,29778.7659574468,48414.6329787234
