phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
neutrophils,Neutrophils,161251.0,F33P1_161251,70222.3242009132,17427.3287671233
endothelial cells,Endothelial,161274.0,F33P1_161274,70739.0503597122,18224.726618705
stromal cells,Stromal,161983.0,F33P1_161983,70308.5871121718,18925.6181384248
stromal cells,Stromal,162357.0,F33P1_162357,70608.0318181818,19000.1090909091
stromal cells,Stromal,162701.0,F33P1_162701,70300.4641350211,17883.9198312236
stromal cells,Stromal,163045.0,F33P1_163045,70465.7960339943,18596.3654390935
stromal cells,Stromal,163483.0,F33P1_163483,69990.6137071651,19295.0031152648
CD4+ T cells,CD4+ T cells,163828.0,F33P1_163828,69411.368286445,18404.9693094629
CD4+ T cells,CD4+ T cells,163922.0,F33P1_163922,68293.7208480565,19353.4876325088
stromal cells,Stromal,164740.0,F33P1_164740,70730.5786963434,17968.3751987281
NK,NK,164762.0,F33P1_164762,66694.7462686567,19107.4514925373
CD4+ T cells,CD4+ T cells,164942.0,F33P1_164942,67937.5813449024,19088.590021692
stromal cells,Stromal,165220.0,F33P1_165220,70059.0875,18934.6958333333
CD4+ T cells,CD4+ T cells,165675.0,F33P1_165675,70202.6825396825,17922.5646258503
stromal cells,Stromal,165727.0,F33P1_165727,68330.6060606061,19127.125
regulatory T cells,Regulatory T cells,165808.0,F33P1_165808,68134.2131661442,19387.0501567398
stromal cells,Stromal,166762.0,F33P1_166762,70663.3120204604,17840.0716112532
CD4+ T cells,CD4+ T cells,166796.0,F33P1_166796,70597.8312883436,18551.5889570552
CD4+ T cells,CD4+ T cells,166829.0,F33P1_166829,68939.7978910369,17414.7451669596
endothelial cells,Endothelial,166936.0,F33P1_166936,70712.1726907631,18357.546184739
memory CD4+ T cells,Regulatory T cells,166946.0,F33P1_166946,68600.0351288056,19448.7283372365
stromal cells,Stromal,167484.0,F33P1_167484,70062.2352941177,18954.7032085562
CD4+ T cells,CD4+ T cells,167586.0,F33P1_167586,70326.903030303,18243.4060606061
CD4+ T cells,CD4+ T cells,168446.0,F33P1_168446,67626.6917293233,19374.4536340852
stromal cells,Stromal,168728.0,F33P1_168728,70200.4230769231,18591.7615384615
stromal cells,Stromal,169120.0,F33P1_169120,69146.0946745562,19381.3343195266
CD4+ T cells,CD4+ T cells,169309.0,F33P1_169309,69907.5135135135,17429.7335907336
NK,NK,169392.0,F33P1_169392,67757.5719844358,19224.2684824903
stromal cells,Stromal,169513.0,F33P1_169513,70005.3771551724,18825.5107758621
stromal cells,Stromal,169959.0,F33P1_169959,67174.0592885376,19050.4940711462
stromal cells,Stromal,169985.0,F33P1_169985,70233.5538461539,18072.6615384615
CD4+ T cells,CD4+ T cells,170322.0,F33P1_170322,70177.2014925373,18369.5149253731
CD4+ T cells,CD4+ T cells,170646.0,F33P1_170646,71279.6697247707,18527.2155963303
CD4+ T cells,CD4+ T cells,171016.0,F33P1_171016,69427.0069444444,18255.0798611111
CD4+ T cells,CD4+ T cells,171124.0,F33P1_171124,68640.125,17310.9772727273
M2 macrophages,M2 macrophages,172434.0,F33P1_172434,71131.8367346939,18760.5860058309
stromal cells,Stromal,172590.0,F33P1_172590,69046.1632653061,18045.9714285714
regulatory T cells,Regulatory T cells,172758.0,F33P1_172758,67221.1055555556,19353.0888888889
CD4+ T cells,CD4+ T cells,173398.0,F33P1_173398,67806.2864768683,19265.1725978648
endothelial cells,Endothelial,173450.0,F33P1_173450,70926.1533333333,18688.4733333333
stromal cells,Stromal,173761.0,F33P1_173761,70411.5928270042,18999.4894514768
CD4+ T cells,CD4+ T cells,173915.0,F33P1_173915,69860.332,18933.812
stromal cells,Stromal,174132.0,F33P1_174132,70735.6142857143,18437.4238095238
stromal cells,Stromal,174725.0,F33P1_174725,70625.5392156863,18781.056372549
stromal cells,Stromal,174726.0,F33P1_174726,67899.146031746,19208.4825396825
regulatory T cells,Regulatory T cells,175069.0,F33P1_175069,70620.1575931232,18746.5759312321
effector CD8+ T cells,Effector CD8+ T cells,175679.0,F33P1_175679,65977.7451737452,19159.0926640927
neutrophils,Neutrophils,177188.0,F33P1_177188,66827.2981651376,19094.7844036697
stromal cells,Stromal,178635.0,F33P1_178635,64995.7881773399,19091.1330049261
stromal cells,Stromal,179866.0,F33P1_179866,69620.4885057471,19080.7729885058
stromal cells,Stromal,180187.0,F33P1_180187,69312.7787610619,17787.8318584071
stromal cells,Stromal,180572.0,F33P1_180572,69820.7356321839,19028.7701149425
endothelial cells,Endothelial,180871.0,F33P1_180871,70163.8830645161,18273.6532258065
CD4+ T cells,CD4+ T cells,180936.0,F33P1_180936,68583.651810585,18769.713091922
M2 macrophages,M2 macrophages,181145.0,F33P1_181145,68389.303030303,18922.9015151515
CD4+ T cells,CD4+ T cells,181304.0,F33P1_181304,69971.2949308756,18690.9539170507
CD4+ T cells,CD4+ T cells,181835.0,F33P1_181835,70548.790368272,18797.6543909348
stromal cells,Stromal,182048.0,F33P1_182048,69322.4710743802,19297.0743801653
stromal cells,Stromal,182660.0,F33P1_182660,69909.9715909091,17859.2272727273
stromal cells,Stromal,183236.0,F33P1_183236,71445.9865470852,18736.7264573991
stromal cells,Stromal,184281.0,F33P1_184281,69267.1813186813,18271.0989010989
endothelial cells,Endothelial,184336.0,F33P1_184336,68617.6734693878,18743.3945578231
CD4+ T cells,CD4+ T cells,184383.0,F33P1_184383,67598.5930851064,19295.8138297872
CD4+ T cells,CD4+ T cells,184582.0,F33P1_184582,67714.5347593583,19322.3930481283
stromal cells,Stromal,185635.0,F33P1_185635,69413.7663551402,19030.2289719626
endothelial cells,Endothelial,186087.0,F33P1_186087,71295.0704845815,17949.4757709251
NK,NK,186355.0,F33P1_186355,67767.1019607843,19367.8078431373
CD4+ T cells,CD4+ T cells,186929.0,F33P1_186929,70767.0726495727,17874.6901709402
CD4+ T cells,CD4+ T cells,188205.0,F33P1_188205,70904.015625,18907.1484375
endothelial cells,Endothelial,189132.0,F33P1_189132,70809.7902439024,18524.956097561
endothelial cells,Endothelial,190335.0,F33P1_190335,71161.1111111111,18832.9583333333
memory CD4+ T cells,Regulatory T cells,190429.0,F33P1_190429,67282.0890052356,19106.1518324607
CD4+ T cells,CD4+ T cells,190497.0,F33P1_190497,69586.4588235294,18730.5411764706
CD4+ T cells,CD4+ T cells,190812.0,F33P1_190812,69770.2524654832,17579.4516765286
stromal cells,Stromal,190814.0,F33P1_190814,69575.4100719425,18774.8417266187
stromal cells,Stromal,190869.0,F33P1_190869,70617.6048780488,18400.7317073171
CD4+ T cells,CD4+ T cells,191367.0,F33P1_191367,68795.4798657718,18829.0906040269
endothelial cells,Endothelial,191410.0,F33P1_191410,71122.5714285714,18535.612244898
endothelial cells,Endothelial,192176.0,F33P1_192176,69974.3052631579,18778.1789473684
CD4+ T cells,CD4+ T cells,192300.0,F33P1_192300,67267.4468085106,19541.5896656535
stromal cells,Stromal,193275.0,F33P1_193275,69862.1755319149,17925.3776595745
endothelial cells,Endothelial,193703.0,F33P1_193703,66850.4980237154,19430.8972332016
memory CD4+ T cells,Regulatory T cells,193718.0,F33P1_193718,70629.9974226804,18424.912371134
CD4+ T cells,CD4+ T cells,194186.0,F33P1_194186,71098.7131474104,18070.5976095618
stromal cells,Stromal,195667.0,F33P1_195667,70741.9582172702,19038.1086350975
stromal cells,Stromal,195695.0,F33P1_195695,68965.2933673469,17452.1428571429
neutrophils,Neutrophils,196069.0,F33P1_196069,67495.3740458015,19470.641221374
stromal cells,Stromal,196265.0,F33P1_196265,69439.1428571429,18242.0989010989
stromal cells,Stromal,196864.0,F33P1_196864,67183.7358490566,19488.5566037736
endothelial cells,Endothelial,198107.0,F33P1_198107,69096.5566037736,19203.4528301887
CD4+ T cells,CD4+ T cells,198557.0,F33P1_198557,69642.9731543624,19206.5604026846
CD4+ T cells,CD4+ T cells,198965.0,F33P1_198965,67133.8529411765,19461.1235294118
stromal cells,Stromal,199081.0,F33P1_199081,71163.845659164,18925.4758842444
endothelial cells,Endothelial,199655.0,F33P1_199655,70872.1920903955,18702.2033898305
stromal cells,Stromal,200344.0,F33P1_200344,67955.5,19473.1329479769
CD4+ T cells,CD4+ T cells,200436.0,F33P1_200436,68702.6785714286,18772.2738095238
endothelial cells,Endothelial,200609.0,F33P1_200609,68644.2651821862,18877.3967611336
CD4+ T cells,CD4+ T cells,200753.0,F33P1_200753,68385.0392156863,19546.6405228758
stromal cells,Stromal,201154.0,F33P1_201154,67821.975308642,19415.8333333333
stromal cells,Stromal,201167.0,F33P1_201167,71225.119804401,18558.1613691932
stromal cells,Stromal,201960.0,F33P1_201960,70256.1794019934,19017.9833887043
stromal cells,Stromal,202993.0,F33P1_202993,67195.8597285068,19423.0180995475
memory CD4+ T cells,Regulatory T cells,203305.0,F33P1_203305,69893.8181818182,18763.5622895623
memory CD4+ T cells,Regulatory T cells,203760.0,F33P1_203760,70609.03125,18815.1221590909
stromal cells,Stromal,204728.0,F33P1_204728,70578.3565217391,18163.3739130435
endothelial cells,Endothelial,204843.0,F33P1_204843,70051.5844748859,18736.6392694064
stromal cells,Stromal,205578.0,F33P1_205578,70455.5612244898,18629.9081632653
stromal cells,Stromal,205710.0,F33P1_205710,69765.8282208589,17500.9509202454
endothelial cells,Endothelial,205853.0,F33P1_205853,70777.5602409639,18638.4397590361
stromal cells,Stromal,207469.0,F33P1_207469,69010.3804034582,18133.3170028819
stromal cells,Stromal,208049.0,F33P1_208049,70556.4710144928,18612.115942029
regulatory T cells,Regulatory T cells,209171.0,F33P1_209171,68178.9908256881,19428.3004587156
endothelial cells,Endothelial,209891.0,F33P1_209891,68966.4,18028.6162162162
CD4+ T cells,CD4+ T cells,210313.0,F33P1_210313,69538.3512820513,17857.1820512821
stromal cells,Stromal,210587.0,F33P1_210587,67761.0685224839,19079.2847965739
regulatory T cells,Regulatory T cells,210598.0,F33P1_210598,68245.242506812,19250.1171662125
stromal cells,Stromal,210635.0,F33P1_210635,67139.4185022027,18991.1585903084
endothelial cells,Endothelial,210986.0,F33P1_210986,71418.7413194444,18921.3003472222
stromal cells,Stromal,211005.0,F33P1_211005,70184.4028571429,17517.78
memory CD4+ T cells,Regulatory T cells,212924.0,F33P1_212924,70284.576,18639.6
endothelial cells,Endothelial,213129.0,F33P1_213129,69001.3343465046,18020.7659574468
endothelial cells,Endothelial,213371.0,F33P1_213371,71242.6571428572,19297.6482142857
CD4+ T cells,CD4+ T cells,214100.0,F33P1_214100,70244.9683544304,18454.7879746835
stromal cells,Stromal,214141.0,F33P1_214141,69136.6228813559,19428.9872881356
stromal cells,Stromal,214554.0,F33P1_214554,70206.8666666667,17489.4913043478
stromal cells,Stromal,214610.0,F33P1_214610,69161.2134831461,19216.1235955056
stromal cells,Stromal,215025.0,F33P1_215025,69573.8193979933,18588.2006688963
NK,NK,215332.0,F33P1_215332,66809.100456621,19148.9132420091
NK,NK,215600.0,F33P1_215600,67926.9523809524,19272.2176870748
CD4+ T cells,CD4+ T cells,216247.0,F33P1_216247,68062.3074626866,19412.8597014925
stromal cells,Stromal,216426.0,F33P1_216426,70773.2549800797,17641.3147410359
stromal cells,Stromal,216497.0,F33P1_216497,71050.6551724138,18887.1330049261
CD4+ T cells,CD4+ T cells,216531.0,F33P1_216531,67331.9304029304,19177.0512820513
CD4+ T cells,CD4+ T cells,217756.0,F33P1_217756,66912.0656934307,19395.2390510949
memory CD4+ T cells,Regulatory T cells,218700.0,F33P1_218700,70326.23796034,19415.5892351275
stromal cells,Stromal,219249.0,F33P1_219249,69309.7570093458,18761.6635514019
stromal cells,Stromal,220165.0,F33P1_220165,69077.6234413965,19144.3541147132
endothelial cells,Endothelial,220421.0,F33P1_220421,69408.1418918919,19065.7162162162
stromal cells,Stromal,220737.0,F33P1_220737,71347.8483146067,18257.5842696629
stromal cells,Stromal,220914.0,F33P1_220914,70803.035335689,18477.4911660777
NK,NK,220942.0,F33P1_220942,68617.9761336516,19429.1575178998
effector CD8+ T cells,Effector CD8+ T cells,221199.0,F33P1_221199,66656.2689873418,19130.0569620253
memory CD4+ T cells,Regulatory T cells,221982.0,F33P1_221982,71098.0490797546,18702.7576687117
regulatory T cells,Regulatory T cells,221994.0,F33P1_221994,70457.082437276,18164.2688172043
CD4+ T cells,CD4+ T cells,222223.0,F33P1_222223,69576.0102564103,17540.3025641026
stromal cells,Stromal,222558.0,F33P1_222558,69559.5138888889,18624.5416666667
CD4+ T cells,CD4+ T cells,222778.0,F33P1_222778,68621.9191616767,19486.0389221557
CD4+ T cells,CD4+ T cells,223537.0,F33P1_223537,68865.0496688742,17604.9139072848
regulatory T cells,Regulatory T cells,224047.0,F33P1_224047,67506.6865671642,19261.1069651741
memory CD4+ T cells,Regulatory T cells,224493.0,F33P1_224493,69370.1061946903,18862.6725663717
CD4+ T cells,CD4+ T cells,225016.0,F33P1_225016,69876.9537953795,18601.0825082508
endothelial cells,Endothelial,225146.0,F33P1_225146,71270.5028571429,17971.5314285714
NK,NK,225752.0,F33P1_225752,66815.8700787402,19163.4094488189
stromal cells,Stromal,225823.0,F33P1_225823,70070.5238095238,18620.1492063492
CD4+ T cells,CD4+ T cells,226222.0,F33P1_226222,71396.9128205128,18087.1897435897
M2 macrophages,M2 macrophages,228146.0,F33P1_228146,67929.7704918033,19181.937704918
stromal cells,Stromal,228447.0,F33P1_228447,65365.5294117647,19445.9509803922
M2 macrophages,M2 macrophages,228487.0,F33P1_228487,67003.8355555556,19294.6622222222
stromal cells,Stromal,230900.0,F33P1_230900,70868.7867298578,19030.3317535545
stromal cells,Stromal,231520.0,F33P1_231520,69526.1393442623,18947.6352459016
stromal cells,Stromal,231672.0,F33P1_231672,68941.0358565737,18934.8027888446
regulatory T cells,Regulatory T cells,231763.0,F33P1_231763,67124.8610354224,19212.3133514986
CD4+ T cells,CD4+ T cells,231825.0,F33P1_231825,70509.3903903904,18019.0660660661
M2 macrophages,M2 macrophages,232093.0,F33P1_232093,70867.0371621622,18167.1891891892
endothelial cells,Endothelial,232224.0,F33P1_232224,69948.5871559633,18732.5412844037
CD4+ T cells,CD4+ T cells,232345.0,F33P1_232345,71338.3021582734,17935.2589928058
endothelial cells,Endothelial,232542.0,F33P1_232542,69148.7536945813,18062.4581280788
stromal cells,Stromal,233874.0,F33P1_233874,69249.1161825726,18970.8755186722
stromal cells,Stromal,234442.0,F33P1_234442,69967.9975550122,17535.7750611247
stromal cells,Stromal,234564.0,F33P1_234564,70713.4539877301,18829.8895705521
CD4+ T cells,CD4+ T cells,234758.0,F33P1_234758,70019.7434944238,18708.4163568773
stromal cells,Stromal,234820.0,F33P1_234820,70399.64,18742.92
regulatory T cells,Regulatory T cells,234960.0,F33P1_234960,68481.9959349594,19480.2764227642
endothelial cells,Endothelial,235381.0,F33P1_235381,71027.8187134503,18854.9298245614
CD4+ T cells,CD4+ T cells,235575.0,F33P1_235575,68344.9892183289,19346.3018867925
stromal cells,Stromal,235753.0,F33P1_235753,71073.0472440945,17843.9133858268
stromal cells,Stromal,236493.0,F33P1_236493,69896.1261261261,18819.3423423423
stromal cells,Stromal,237588.0,F33P1_237588,70941.1392857143,18865.3107142857
stromal cells,Stromal,238065.0,F33P1_238065,68830.5943396226,18855.8820754717
endothelial cells,Endothelial,238387.0,F33P1_238387,70979.5487012987,18568.1883116883
endothelial cells,Endothelial,238431.0,F33P1_238431,70564.6610169492,18191.5141242938
dendritic cells,Dendritic cells,238659.0,F33P1_238659,66442.3696498055,19083.3813229572
stromal cells,Stromal,239193.0,F33P1_239193,68810.0448275862,19255.0482758621
CD4+ T cells,CD4+ T cells,239409.0,F33P1_239409,68109.927184466,19326.7961165049
endothelial cells,Endothelial,239654.0,F33P1_239654,71186.4446902655,19229.6725663717
stromal cells,Stromal,240168.0,F33P1_240168,70157.2110389611,17452.6136363636
effector CD8+ T cells,Effector CD8+ T cells,240338.0,F33P1_240338,66463.6816608997,19076.3598615917
endothelial cells,Endothelial,241377.0,F33P1_241377,71033.528,19124.232
CD4+ T cells,CD4+ T cells,241459.0,F33P1_241459,70975.6069868996,19393.2707423581
stromal cells,Stromal,242351.0,F33P1_242351,70769.4792899408,18804.2307692308
stromal cells,Stromal,242482.0,F33P1_242482,70030.1217391304,18759.0956521739
endothelial cells,Endothelial,242638.0,F33P1_242638,67298.1767068273,19501.5903614458
endothelial cells,Endothelial,242901.0,F33P1_242901,71098.3615023474,18488.5164319249
stromal cells,Stromal,243486.0,F33P1_243486,71130.15234375,18818.03515625
endothelial cells,Endothelial,244293.0,F33P1_244293,71023.7824074074,18262.0046296296
endothelial cells,Endothelial,244651.0,F33P1_244651,68747.8058823529,19203.3470588235
CD4+ T cells,CD4+ T cells,246172.0,F33P1_246172,69536.7993421053,19152.9375
CD4+ T cells,CD4+ T cells,246475.0,F33P1_246475,70024.5321888412,19026.7253218884
CD4+ T cells,CD4+ T cells,247005.0,F33P1_247005,68627.5112359551,18754.3988764045
regulatory T cells,Regulatory T cells,247099.0,F33P1_247099,69929.4303278689,18567.8524590164
stromal cells,Stromal,247608.0,F33P1_247608,69047.3159509203,19231.6134969325
memory CD4+ T cells,Regulatory T cells,248597.0,F33P1_248597,70115.7151162791,18593.4011627907
CD4+ T cells,CD4+ T cells,248624.0,F33P1_248624,70821.0,17838.1732283465
stromal cells,Stromal,248965.0,F33P1_248965,68194.9265536723,18480.2542372881
endothelial cells,Endothelial,249067.0,F33P1_249067,71176.0128755365,18206.313304721
CD4+ T cells,CD4+ T cells,249248.0,F33P1_249248,69185.196969697,18743.9924242424
stromal cells,Stromal,249554.0,F33P1_249554,70045.1015625,18179.71875
CD4+ T cells,CD4+ T cells,249739.0,F33P1_249739,71152.1923076923,18597.641025641
stromal cells,Stromal,249830.0,F33P1_249830,67177.0,19021.8582375479
CD4+ T cells,CD4+ T cells,249917.0,F33P1_249917,70212.2674094708,17774.8440111421
CD4+ T cells,CD4+ T cells,250103.0,F33P1_250103,68388.0285171103,19517.283269962
CD4+ T cells,CD4+ T cells,250442.0,F33P1_250442,69703.8629441624,19356.5406091371
CD4+ T cells,CD4+ T cells,250489.0,F33P1_250489,67993.9565217391,19115.9347826087
memory CD4+ T cells,Regulatory T cells,250650.0,F33P1_250650,70867.0571428571,18903.2103896104
stromal cells,Stromal,250971.0,F33P1_250971,70664.0291970803,18636.2846715328
stromal cells,Stromal,251416.0,F33P1_251416,67513.3220973783,19114.3558052435
CD4+ T cells,CD4+ T cells,251667.0,F33P1_251667,68799.1291291291,17393.4504504505
CD4+ T cells,CD4+ T cells,251775.0,F33P1_251775,67981.7043010753,19356.5
CD4+ T cells,CD4+ T cells,252302.0,F33P1_252302,70003.0675105485,18366.3797468354
CD4+ T cells,CD4+ T cells,252598.0,F33P1_252598,68130.1676136364,19448.2272727273
stromal cells,Stromal,252683.0,F33P1_252683,70911.7805280528,18429.0132013201
endothelial cells,Endothelial,253197.0,F33P1_253197,70228.7619047619,18562.0
CD4+ T cells,CD4+ T cells,253293.0,F33P1_253293,68746.7929411765,19328.7058823529
regulatory T cells,Regulatory T cells,253362.0,F33P1_253362,66948.6360655738,19298.8
CD4+ T cells,CD4+ T cells,254063.0,F33P1_254063,69933.3976833977,17909.277992278
endothelial cells,Endothelial,254120.0,F33P1_254120,68210.1421319797,19322.6802030457
stromal cells,Stromal,254547.0,F33P1_254547,68755.0880829016,19235.9430051813
CD4+ T cells,CD4+ T cells,255814.0,F33P1_255814,67883.0119047619,19337.0119047619
CD4+ T cells,CD4+ T cells,255953.0,F33P1_255953,67241.4046242775,19076.4104046243
stromal cells,Stromal,257693.0,F33P1_257693,70317.7,17508.0857142857
stromal cells,Stromal,258012.0,F33P1_258012,70172.0922509225,17440.9594095941
effector CD8+ T cells,Effector CD8+ T cells,258243.0,F33P1_258243,68168.100591716,19494.2958579882
stromal cells,Stromal,259146.0,F33P1_259146,69148.9189189189,19179.5675675676
memory CD4+ T cells,Regulatory T cells,259873.0,F33P1_259873,70583.662835249,18594.2375478927
stromal cells,Stromal,260046.0,F33P1_260046,70236.0986547085,19325.0134529148
stromal cells,Stromal,260494.0,F33P1_260494,69475.075,18663.3708333333
endothelial cells,Endothelial,260620.0,F33P1_260620,70998.5355191257,18861.7978142077
memory CD4+ T cells,Regulatory T cells,260765.0,F33P1_260765,68750.7376681614,19389.1300448431
endothelial cells,Endothelial,261447.0,F33P1_261447,70062.7237762238,18712.6748251748
endothelial cells,Endothelial,261712.0,F33P1_261712,70220.0739644971,18320.2633136095
CD4+ T cells,CD4+ T cells,261925.0,F33P1_261925,68306.4297752809,19186.6938202247
stromal cells,Stromal,261945.0,F33P1_261945,69231.4606741573,17838.9382022472
endothelial cells,Endothelial,262271.0,F33P1_262271,69254.896969697,19298.5757575758
memory CD4+ T cells,Regulatory T cells,262614.0,F33P1_262614,67334.4589665654,19136.6717325228
stromal cells,Stromal,262658.0,F33P1_262658,68413.0,19520.8179551122
dendritic cells,Dendritic cells,262847.0,F33P1_262847,66567.4126984127,19356.373015873
memory CD4+ T cells,Regulatory T cells,263036.0,F33P1_263036,67282.1134969325,19354.7024539877
stromal cells,Stromal,263068.0,F33P1_263068,68443.550295858,18767.9408284024
CD4+ T cells,CD4+ T cells,263253.0,F33P1_263253,68390.171990172,19258.6044226044
CD4+ T cells,CD4+ T cells,263420.0,F33P1_263420,69987.9898648649,18437.25
stromal cells,Stromal,263939.0,F33P1_263939,70203.2097560976,18704.9658536585
stromal cells,Stromal,263961.0,F33P1_263961,70689.9805825243,17632.3365695793
stromal cells,Stromal,264132.0,F33P1_264132,71429.1162790698,18649.273255814
stromal cells,Stromal,264196.0,F33P1_264196,70403.2418879056,17837.0973451327
CD4+ T cells,CD4+ T cells,264335.0,F33P1_264335,68966.6714285714,19161.8107142857
stromal cells,Stromal,264681.0,F33P1_264681,71018.651810585,18630.0027855153
memory CD4+ T cells,Regulatory T cells,264792.0,F33P1_264792,70639.2358078603,18877.2096069869
stromal cells,Stromal,265050.0,F33P1_265050,68724.3795180723,19381.8674698795
stromal cells,Stromal,265389.0,F33P1_265389,69308.6108786611,18779.719665272
CD4+ T cells,CD4+ T cells,266334.0,F33P1_266334,70361.3217821782,18896.9306930693
CD4+ T cells,CD4+ T cells,267307.0,F33P1_267307,71297.315270936,18286.8275862069
stromal cells,Stromal,267318.0,F33P1_267318,69387.1176470588,18417.25
CD4+ T cells,CD4+ T cells,267441.0,F33P1_267441,66380.3466666667,19093.78
neutrophils,Neutrophils,267629.0,F33P1_267629,70973.3421588595,18494.4541751528
tumor cells,Tumor,267850.0,F33P1_267850,70227.6926605505,17452.8853211009
endothelial cells,Endothelial,268648.0,F33P1_268648,71213.3060344828,18654.25
CD4+ T cells,CD4+ T cells,269479.0,F33P1_269479,71051.687960688,19018.1818181818
M2 macrophages,M2 macrophages,269561.0,F33P1_269561,67448.3653250774,19282.5294117647
stromal cells,Stromal,270734.0,F33P1_270734,68373.6618705036,18883.2985611511
CD4+ T cells,CD4+ T cells,271298.0,F33P1_271298,66299.5817490494,19123.8745247148
regulatory T cells,Regulatory T cells,271654.0,F33P1_271654,67239.2222222222,19388.7272727273
stromal cells,Stromal,271757.0,F33P1_271757,70005.9288537549,19074.7470355731
endothelial cells,Endothelial,272336.0,F33P1_272336,67493.7215189873,19339.4810126582
regulatory T cells,Regulatory T cells,272344.0,F33P1_272344,66747.7442622951,19098.5508196721
stromal cells,Stromal,272345.0,F33P1_272345,70687.4746543779,19311.1152073733
CD4+ T cells,CD4+ T cells,274854.0,F33P1_274854,68436.9294117647,18957.2352941176
memory CD4+ T cells,Regulatory T cells,274953.0,F33P1_274953,69550.9957446809,19229.1617021277
CD4+ T cells,CD4+ T cells,275843.0,F33P1_275843,69608.0414746544,18480.2488479263
CD4+ T cells,CD4+ T cells,276972.0,F33P1_276972,69742.3285509326,17531.7288378766
stromal cells,Stromal,276973.0,F33P1_276973,70195.5051903114,18738.9100346021
CD4+ T cells,CD4+ T cells,277775.0,F33P1_277775,67434.9906832298,19170.149068323
endothelial cells,Endothelial,278264.0,F33P1_278264,68317.8125,18870.5729166667
stromal cells,Stromal,279284.0,F33P1_279284,69223.7861271676,18585.7398843931
CD4+ T cells,CD4+ T cells,279542.0,F33P1_279542,68590.265010352,19426.5610766046
stromal cells,Stromal,279703.0,F33P1_279703,71203.6596491228,18533.0596491228
endothelial cells,Endothelial,279746.0,F33P1_279746,69445.981042654,19226.3696682464
CD4+ T cells,CD4+ T cells,280476.0,F33P1_280476,67217.8685446009,19256.7699530516
CD4+ T cells,CD4+ T cells,280677.0,F33P1_280677,70916.5628415301,18102.1393442623
stromal cells,Stromal,281427.0,F33P1_281427,68566.5941422594,19220.3974895397
stromal cells,Stromal,282981.0,F33P1_282981,71355.315270936,18540.5123152709
stromal cells,Stromal,283300.0,F33P1_283300,70239.8853211009,18617.2247706422
endothelial cells,Endothelial,283324.0,F33P1_283324,69361.3509933775,18430.9933774834
CD4+ T cells,CD4+ T cells,283779.0,F33P1_283779,66631.8677248677,19292.9312169312
CD4+ T cells,CD4+ T cells,283916.0,F33P1_283916,70744.5350140056,19166.5238095238
stromal cells,Stromal,285266.0,F33P1_285266,71331.4345238095,18294.7202380952
neutrophils,Neutrophils,286441.0,F33P1_286441,68404.5958549223,19079.0932642487
CD4+ T cells,CD4+ T cells,286896.0,F33P1_286896,70201.0211864407,19375.0847457627
NK,NK,287096.0,F33P1_287096,67024.1610486891,19311.4007490637
stromal cells,Stromal,287386.0,F33P1_287386,66741.3969072165,19287.9020618557
stromal cells,Stromal,287894.0,F33P1_287894,69455.429787234,19086.7829787234
CD4+ T cells,CD4+ T cells,288078.0,F33P1_288078,70982.4914675768,18959.7303754266
CD4+ T cells,CD4+ T cells,289557.0,F33P1_289557,67479.3804347826,19351.847826087
effector CD8+ T cells,Effector CD8+ T cells,290276.0,F33P1_290276,67831.8556701031,19204.1391752577
CD4+ T cells,CD4+ T cells,290386.0,F33P1_290386,68675.2848664689,19266.3709198813
endothelial cells,Endothelial,290818.0,F33P1_290818,70697.9148351648,18371.5769230769
CD4+ T cells,CD4+ T cells,291258.0,F33P1_291258,69990.5656934307,19272.2335766423
endothelial cells,Endothelial,291554.0,F33P1_291554,69045.5119047619,19308.6031746032
stromal cells,Stromal,292329.0,F33P1_292329,65711.0966057441,19302.0208877285
endothelial cells,Endothelial,292599.0,F33P1_292599,70042.5897435898,18551.2564102564
CD4+ T cells,CD4+ T cells,292990.0,F33P1_292990,68316.3438485804,19001.4195583596
CD4+ T cells,CD4+ T cells,293336.0,F33P1_293336,69854.4690553746,18603.2866449511
CD4+ T cells,CD4+ T cells,294021.0,F33P1_294021,69294.6722222222,17421.7833333333
M2 macrophages,M2 macrophages,296118.0,F33P1_296118,68291.481884058,19484.8804347826
CD4+ T cells,CD4+ T cells,297010.0,F33P1_297010,71028.7689873418,18557.8227848101
CD4+ T cells,CD4+ T cells,298061.0,F33P1_298061,70633.5101010101,18823.3585858586
stromal cells,Stromal,298283.0,F33P1_298283,68524.0293159609,19121.8078175896
endothelial cells,Endothelial,298666.0,F33P1_298666,69341.9315589354,18733.7300380228
stromal cells,Stromal,298844.0,F33P1_298844,67086.502994012,19442.1437125749
neutrophils,Neutrophils,299836.0,F33P1_299836,70810.0372670807,19233.5403726708
stromal cells,Stromal,299844.0,F33P1_299844,69854.7447916667,18580.2083333333
endothelial cells,Endothelial,299950.0,F33P1_299950,70666.679144385,18589.9839572193
endothelial cells,Endothelial,300636.0,F33P1_300636,70656.1220657277,18835.558685446
stromal cells,Stromal,300669.0,F33P1_300669,69584.7743362832,18758.3008849558
stromal cells,Stromal,300863.0,F33P1_300863,69454.9888475837,17577.0557620818
stromal cells,Stromal,300949.0,F33P1_300949,68370.5186915888,18843.4859813084
CD4+ T cells,CD4+ T cells,302608.0,F33P1_302608,71110.8631178707,18143.855513308
