phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
Ki67+ tumor cells,Ki67+ tumor,104945.0,AGSCC_1_104945,13646.3044315992,15040.9942196532
Ki67+ tumor cells,Ki67+ tumor,105216.0,AGSCC_1_105216,13781.9532828283,15620.0189393939
Ki67+ tumor cells,Ki67+ tumor,105392.0,AGSCC_1_105392,13465.5553435115,14177.8778625954
tumor cells,Tumor,105559.0,AGSCC_1_105559,13206.4791403287,14660.2490518331
Ki67+ tumor cells,Ki67+ tumor,105954.0,AGSCC_1_105954,13890.5290322581,14855.1612903226
tumor cells,Tumor,106581.0,AGSCC_1_106581,14102.7018425461,14048.7051926298
Ki67+ tumor cells,Ki67+ tumor,107089.0,AGSCC_1_107089,14253.2486678508,15104.1705150977
Ki67+ tumor cells,Ki67+ tumor,107125.0,AGSCC_1_107125,13578.1583756345,14665.4182741117
tumor cells,Tumor,107939.0,AGSCC_1_107939,13137.6895388076,14818.6276715411
Ki67+ tumor cells,Ki67+ tumor,108137.0,AGSCC_1_108137,13513.3920454545,13732.3252840909
Ki67+ tumor cells,Ki67+ tumor,108428.0,AGSCC_1_108428,13709.9285714286,15568.7056277056
Ki67+ tumor cells,Ki67+ tumor,108442.0,AGSCC_1_108442,14024.9302325581,14800.6162790698
Ki67+ tumor cells,Ki67+ tumor,109883.0,AGSCC_1_109883,13980.9516908213,14789.6296296296
effector CD8+ T cells,Effector CD8+ T cells,110036.0,AGSCC_1_110036,13717.9432989691,15430.2809278351
Ki67+ tumor cells,Ki67+ tumor,110488.0,AGSCC_1_110488,13357.1300813008,15158.099883856
tumor cells,Tumor,111012.0,AGSCC_1_111012,13797.1266294227,14671.2253258845
tumor cells,Tumor,111567.0,AGSCC_1_111567,14029.2161016949,14620.2457627119
M1/M0 macrophages,M1/M0 macrophages,112730.0,AGSCC_1_112730,14041.2601398601,13673.9412587413
Ki67+ tumor cells,Ki67+ tumor,112909.0,AGSCC_1_112909,14245.7779056387,15047.2209436133
Ki67+ tumor cells,Ki67+ tumor,113153.0,AGSCC_1_113153,13867.2104557641,14227.9195710456
tumor cells,Tumor,113189.0,AGSCC_1_113189,13198.5230202578,15073.7826887661
Ki67+ tumor cells,Ki67+ tumor,113277.0,AGSCC_1_113277,13984.888667992,14027.2415506958
tumor cells,Tumor,113580.0,AGSCC_1_113580,13401.9894551845,14073.5571177504
tumor cells,Tumor,113695.0,AGSCC_1_113695,13150.050295858,15631.9142011834
Ki67+ tumor cells,Ki67+ tumor,113725.0,AGSCC_1_113725,14118.6355421687,13977.125
Ki67+ tumor cells,Ki67+ tumor,113849.0,AGSCC_1_113849,13168.4833204034,15530.6710628394
tumor cells,Tumor,114135.0,AGSCC_1_114135,13595.8093922652,15406.9917127072
Ki67+ tumor cells,Ki67+ tumor,115213.0,AGSCC_1_115213,13560.2883895131,15487.5524344569
tumor cells,Tumor,115408.0,AGSCC_1_115408,13735.6732283465,15488.5137795276
Ki67+ tumor cells,Ki67+ tumor,115514.0,AGSCC_1_115514,13696.9565217391,15648.0683229814
Ki67+ tumor cells,Ki67+ tumor,115597.0,AGSCC_1_115597,13857.1026086957,15112.1391304348
tumor cells,Tumor,115625.0,AGSCC_1_115625,14070.3520408163,14378.7431972789
tumor cells,Tumor,115655.0,AGSCC_1_115655,13155.7251243781,15608.6940298507
tumor cells,Tumor,115774.0,AGSCC_1_115774,13713.9306122449,15472.4918367347
tumor cells,Tumor,116425.0,AGSCC_1_116425,13431.7715355805,15325.7528089888
Ki67+ tumor cells,Ki67+ tumor,116752.0,AGSCC_1_116752,13832.0687830688,15534.328042328
tumor cells,Tumor,117006.0,AGSCC_1_117006,13841.1286919831,14711.6898734177
Ki67+ tumor cells,Ki67+ tumor,117830.0,AGSCC_1_117830,14272.2269129288,15093.0712401055
Ki67+ tumor cells,Ki67+ tumor,119287.0,AGSCC_1_119287,13909.8463073852,14865.0139720559
Ki67+ tumor cells,Ki67+ tumor,119316.0,AGSCC_1_119316,13958.9339774557,14995.4267310789
Ki67+ tumor cells,Ki67+ tumor,119348.0,AGSCC_1_119348,13532.1561461794,15030.0813953488
tumor cells,Tumor,120507.0,AGSCC_1_120507,13468.4412416851,15216.0133037694
Ki67+ tumor cells,Ki67+ tumor,120680.0,AGSCC_1_120680,13829.5379609544,15122.1453362256
Ki67+ tumor cells,Ki67+ tumor,121038.0,AGSCC_1_121038,13392.4012578616,14591.7962264151
tumor cells,Tumor,121063.0,AGSCC_1_121063,13739.9026315789,15160.4342105263
tumor cells,Tumor,121481.0,AGSCC_1_121481,13949.1502808989,13804.4747191011
Ki67+ tumor cells,Ki67+ tumor,121843.0,AGSCC_1_121843,13477.9016897081,13764.1612903226
tumor cells,Tumor,122174.0,AGSCC_1_122174,13586.8086021505,13693.4043010753
tumor cells,Tumor,122348.0,AGSCC_1_122348,13819.1679316888,14439.5332068311
tumor cells,Tumor,122930.0,AGSCC_1_122930,13504.7474916388,15559.1638795987
tumor cells,Tumor,122978.0,AGSCC_1_122978,13735.0740740741,14966.8677248677
tumor cells,Tumor,123000.0,AGSCC_1_123000,13950.8477929985,13829.0624048706
M1/M0 macrophages,M1/M0 macrophages,123095.0,AGSCC_1_123095,13667.6383647799,15723.0471698113
tumor cells,Tumor,124777.0,AGSCC_1_124777,13666.7751937985,14185.8341085271
M1/M0 macrophages,M1/M0 macrophages,126076.0,AGSCC_1_126076,13830.0795180723,15311.821686747
Ki67+ tumor cells,Ki67+ tumor,126238.0,AGSCC_1_126238,13434.9458987784,15471.8830715532
Ki67+ tumor cells,Ki67+ tumor,127340.0,AGSCC_1_127340,13230.8101851852,15011.2303240741
Ki67+ tumor cells,Ki67+ tumor,127843.0,AGSCC_1_127843,14024.2901234568,14940.816872428
Ki67+ tumor cells,Ki67+ tumor,128461.0,AGSCC_1_128461,13474.4870259481,14552.6826347305
Ki67+ tumor cells,Ki67+ tumor,128512.0,AGSCC_1_128512,13975.6905132193,13583.9393468118
Ki67+ tumor cells,Ki67+ tumor,129033.0,AGSCC_1_129033,14013.5588865096,14850.2141327623
tumor cells,Tumor,129366.0,AGSCC_1_129366,13497.0,14153.1474201474
Ki67+ tumor cells,Ki67+ tumor,130163.0,AGSCC_1_130163,14124.5557894737,14822.1136842105
Ki67+ tumor cells,Ki67+ tumor,130232.0,AGSCC_1_130232,14001.0226244344,14133.1730769231
Ki67+ tumor cells,Ki67+ tumor,130234.0,AGSCC_1_130234,13764.0800653595,15542.8954248366
tumor cells,Tumor,130370.0,AGSCC_1_130370,13131.2609400324,15514.5299837925
