phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
tumor cells,Tumor,11955.0,F82P1_11955,34577.5487179487,6111.21794871795
tumor cells,Tumor,11976.0,F82P1_11976,32074.6961130742,5663.83392226148
tumor cells,Tumor,12106.0,F82P1_12106,34735.7811634349,6382.64542936288
Ki67+ tumor cells,Ki67+ tumor,12236.0,F82P1_12236,32517.0481012658,6027.7417721519
tumor cells,Tumor,12395.0,F82P1_12395,34566.4387464388,6168.74643874644
tumor cells,Tumor,12416.0,F82P1_12416,33196.0478087649,5738.41235059761
NK,NK,12439.0,F82P1_12439,32614.5664739884,6102.52601156069
tumor cells,Tumor,12541.0,F82P1_12541,31457.3502024292,4811.98987854251
tumor cells,Tumor,12656.0,F82P1_12656,31312.9168356998,4640.58823529412
tumor cells,Tumor,12674.0,F82P1_12674,32957.4138543517,5767.88809946714
Ki67+ tumor cells,Ki67+ tumor,12678.0,F82P1_12678,33786.5570934256,5596.54671280277
tumor cells,Tumor,12707.0,F82P1_12707,34333.0048543689,5618.7427184466
tumor cells,Tumor,12765.0,F82P1_12765,32376.2607802875,5634.66529774127
tumor cells,Tumor,12953.0,F82P1_12953,33300.3687150838,6093.03351955307
tumor cells,Tumor,13045.0,F82P1_13045,32992.9894179894,5714.85185185185
tumor cells,Tumor,13172.0,F82P1_13172,31518.0,5235.28978622328
tumor cells,Tumor,13214.0,F82P1_13214,31397.4472440945,4423.45826771654
tumor cells,Tumor,13229.0,F82P1_13229,32432.5198555957,5692.73646209386
tumor cells,Tumor,13373.0,F82P1_13373,31264.399543379,4720.2899543379
Ki67+ tumor cells,Ki67+ tumor,13381.0,F82P1_13381,31484.2680722892,5878.59939759036
Ki67+ tumor cells,Ki67+ tumor,13428.0,F82P1_13428,32562.9801136364,6076.29829545455
tumor cells,Tumor,13588.0,F82P1_13588,33395.0,4364.09650924025
tumor cells,Tumor,13667.0,F82P1_13667,33082.4568965517,6040.85632183908
Ki67+ tumor cells,Ki67+ tumor,13704.0,F82P1_13704,32077.1478873239,6186.14084507042
Ki67+ tumor cells,Ki67+ tumor,13753.0,F82P1_13753,32446.1003344482,5975.76923076923
Ki67+ tumor cells,Ki67+ tumor,13806.0,F82P1_13806,32605.1193771626,6057.75778546713
tumor cells,Tumor,13922.0,F82P1_13922,34929.5934718101,6008.10385756677
tumor cells,Tumor,13977.0,F82P1_13977,32257.8442211055,5743.08710217756
tumor cells,Tumor,14091.0,F82P1_14091,32871.836858006,5898.47734138973
Ki67+ tumor cells,Ki67+ tumor,14211.0,F82P1_14211,31274.9414634146,4692.14390243903
Ki67+ tumor cells,Ki67+ tumor,14268.0,F82P1_14268,31421.3711340206,5375.42010309278
effector CD8+ T cells,Effector CD8+ T cells,14279.0,F82P1_14279,33951.2831460674,5757.84494382023
tumor cells,Tumor,14392.0,F82P1_14392,31965.5905707196,6045.08933002481
tumor cells,Tumor,14425.0,F82P1_14425,33162.0135501355,5766.93766937669
effector CD8+ T cells,Effector CD8+ T cells,14499.0,F82P1_14499,32399.4520547945,5924.1301369863
tumor cells,Tumor,14607.0,F82P1_14607,32939.7033398821,5868.58349705305
Ki67+ tumor cells,Ki67+ tumor,14614.0,F82P1_14614,31730.4078947368,6157.96804511278
tumor cells,Tumor,14672.0,F82P1_14672,34398.4175824176,6587.06318681319
tumor cells,Tumor,14793.0,F82P1_14793,34790.6577669903,6286.59223300971
tumor cells,Tumor,14868.0,F82P1_14868,34407.89958159,6357.23430962343
Ki67+ tumor cells,Ki67+ tumor,14991.0,F82P1_14991,33977.8554817276,5720.66611295681
Ki67+ tumor cells,Ki67+ tumor,15004.0,F82P1_15004,34759.505952381,6078.9880952381
Ki67+ tumor cells,Ki67+ tumor,15055.0,F82P1_15055,34473.103960396,5838.44801980198
tumor cells,Tumor,15135.0,F82P1_15135,34178.0628683694,6429.06090373281
Ki67+ tumor cells,Ki67+ tumor,15158.0,F82P1_15158,33254.2443609023,5453.46992481203
tumor cells,Tumor,15189.0,F82P1_15189,33431.4702495202,4266.79462571977
tumor cells,Tumor,15209.0,F82P1_15209,32177.5942720764,6114.28639618139
Ki67+ tumor cells,Ki67+ tumor,15292.0,F82P1_15292,31402.5038461539,5307.46153846154
tumor cells,Tumor,15401.0,F82P1_15401,33400.0855855856,4080.48348348348
tumor cells,Tumor,15414.0,F82P1_15414,31503.8731343284,5147.27798507463
tumor cells,Tumor,15427.0,F82P1_15427,34872.541567696,6212.40380047506
tumor cells,Tumor,15441.0,F82P1_15441,32024.8579881657,6141.91420118343
Ki67+ tumor cells,Ki67+ tumor,15503.0,F82P1_15503,31837.1510791367,6117.54316546763
other APCs,Other APCs,15584.0,F82P1_15584,31163.0197132617,4339.4229390681
other APCs,Other APCs,15705.0,F82P1_15705,33149.1423001949,5866.85185185185
Ki67+ tumor cells,Ki67+ tumor,15741.0,F82P1_15741,34732.2115812918,6083.08240534521
Ki67+ tumor cells,Ki67+ tumor,15842.0,F82P1_15842,33383.2176870748,5575.19727891156
Ki67+ tumor cells,Ki67+ tumor,15959.0,F82P1_15959,34672.4518518519,6007.75555555556
tumor cells,Tumor,16097.0,F82P1_16097,34527.4617067834,6278.87089715536
tumor cells,Tumor,16132.0,F82P1_16132,32577.3773987207,6038.80810234542
tumor cells,Tumor,16149.0,F82P1_16149,34623.7758985201,6619.4799154334
Ki67+ tumor cells,Ki67+ tumor,16191.0,F82P1_16191,31891.4842519685,6183.57086614173
NK,NK,16224.0,F82P1_16224,34002.2708333333,6608.12847222222
tumor cells,Tumor,16290.0,F82P1_16290,34540.8584070797,6123.85176991151
tumor cells,Tumor,16304.0,F82P1_16304,31169.1381381381,4440.98648648649
tumor cells,Tumor,16481.0,F82P1_16481,34357.7517730497,5595.54255319149
tumor cells,Tumor,16869.0,F82P1_16869,34671.5143403442,6643.92734225621
tumor cells,Tumor,16879.0,F82P1_16879,32210.3645833333,6113.8203125
tumor cells,Tumor,16889.0,F82P1_16889,31408.2465373961,4970.31855955679
effector CD8+ T cells,Effector CD8+ T cells,16895.0,F82P1_16895,34958.0193548387,5532.10322580645
tumor cells,Tumor,16906.0,F82P1_16906,31921.1827731092,5968.75420168067
tumor cells,Tumor,17007.0,F82P1_17007,31560.734962406,5342.5037593985
tumor cells,Tumor,17104.0,F82P1_17104,32816.0043196544,5975.70842332613
tumor cells,Tumor,17109.0,F82P1_17109,34321.553699284,5649.87828162291
Ki67+ tumor cells,Ki67+ tumor,17200.0,F82P1_17200,34590.8487179487,5895.12051282051
tumor cells,Tumor,17216.0,F82P1_17216,33276.1719858156,4435.57092198582
tumor cells,Tumor,17222.0,F82P1_17222,34586.9025157233,6593.14465408805
tumor cells,Tumor,17302.0,F82P1_17302,33407.1364421416,4179.29533678756
tumor cells,Tumor,17307.0,F82P1_17307,31843.8675958188,4512.84320557491
tumor cells,Tumor,17459.0,F82P1_17459,31260.3431372549,4507.36274509804
tumor cells,Tumor,17509.0,F82P1_17509,34895.88,6512.35733333333
tumor cells,Tumor,17541.0,F82P1_17541,32612.1447028424,5969.36434108527
tumor cells,Tumor,17573.0,F82P1_17573,34182.0872011252,6395.95499296765
tumor cells,Tumor,17625.0,F82P1_17625,33783.9472295515,5669.96042216359
tumor cells,Tumor,17635.0,F82P1_17635,34489.4189526185,6395.40149625935
Ki67+ tumor cells,Ki67+ tumor,17660.0,F82P1_17660,31286.5393258427,4754.07584269663
tumor cells,Tumor,17858.0,F82P1_17858,34136.8808988764,6553.60674157303
tumor cells,Tumor,17888.0,F82P1_17888,32011.1387900356,5796.84341637011
effector CD8+ T cells,Effector CD8+ T cells,17902.0,F82P1_17902,34602.4920634921,6078.31216931217
tumor cells,Tumor,17952.0,F82P1_17952,32741.3491686461,5775.95724465558
Ki67+ tumor cells,Ki67+ tumor,18029.0,F82P1_18029,33377.2533333333,5676.45333333333
tumor cells,Tumor,18035.0,F82P1_18035,33227.8323170732,5205.30487804878
Ki67+ tumor cells,Ki67+ tumor,18049.0,F82P1_18049,33665.6730245232,5982.1825613079
tumor cells,Tumor,18076.0,F82P1_18076,34044.9485861183,5602.12853470437
tumor cells,Tumor,18124.0,F82P1_18124,33696.2,5745.34698795181
tumor cells,Tumor,18161.0,F82P1_18161,34269.5898876404,6482.51966292135
tumor cells,Tumor,18182.0,F82P1_18182,34357.1131578947,5909.82105263158
tumor cells,Tumor,18240.0,F82P1_18240,34523.8898550725,6641.95072463768
tumor cells,Tumor,18326.0,F82P1_18326,32467.1873767258,5912.60749506903
tumor cells,Tumor,18390.0,F82P1_18390,34344.5552238806,6461.37910447761
tumor cells,Tumor,18444.0,F82P1_18444,31599.3068783069,5730.94885361552
tumor cells,Tumor,18447.0,F82P1_18447,33360.3291814947,5922.16903914591
tumor cells,Tumor,18552.0,F82P1_18552,33170.1217948718,4985.16025641026
Ki67+ tumor cells,Ki67+ tumor,18558.0,F82P1_18558,33063.5135802469,6007.3037037037
M1/M0 macrophages,M1/M0 macrophages,18598.0,F82P1_18598,34477.2218114603,6250.17744916821
tumor cells,Tumor,18606.0,F82P1_18606,31600.8259958071,5790.18448637317
tumor cells,Tumor,18659.0,F82P1_18659,31518.6828478964,4848.83980582524
Ki67+ tumor cells,Ki67+ tumor,18739.0,F82P1_18739,33779.8949416342,5769.95719844358
tumor cells,Tumor,18749.0,F82P1_18749,32152.2455357143,5909.73883928572
tumor cells,Tumor,18778.0,F82P1_18778,34588.1834319527,6433.03550295858
Ki67+ tumor cells,Ki67+ tumor,18807.0,F82P1_18807,34475.3978779841,5693.90450928382
Ki67+ tumor cells,Ki67+ tumor,18842.0,F82P1_18842,33760.2246376812,5670.03623188406
tumor cells,Tumor,18915.0,F82P1_18915,32870.0214067278,4434.41131498471
tumor cells,Tumor,18943.0,F82P1_18943,34554.3128964059,6309.12262156448
Ki67+ tumor cells,Ki67+ tumor,19006.0,F82P1_19006,34515.9907407407,6802.92592592593
tumor cells,Tumor,19037.0,F82P1_19037,31596.8509174312,5831.70642201835
tumor cells,Tumor,19139.0,F82P1_19139,34380.4413580247,5878.26851851852
tumor cells,Tumor,19180.0,F82P1_19180,33493.4306569343,5780.20437956204
Ki67+ tumor cells,Ki67+ tumor,19197.0,F82P1_19197,33787.964516129,6197.97419354839
tumor cells,Tumor,19201.0,F82P1_19201,31475.1201157742,5123.81186685962
tumor cells,Tumor,19258.0,F82P1_19258,31532.2773109244,5576.51540616247
tumor cells,Tumor,19333.0,F82P1_19333,31669.1400966184,6148.07487922705
Ki67+ tumor cells,Ki67+ tumor,19345.0,F82P1_19345,33191.8530259366,5599.82132564842
tumor cells,Tumor,19372.0,F82P1_19372,31572.1574952562,6108.30929791271
tumor cells,Tumor,19388.0,F82P1_19388,34373.3160621762,6407.40414507772
tumor cells,Tumor,19415.0,F82P1_19415,32219.8610315186,5256.74928366762
tumor cells,Tumor,19497.0,F82P1_19497,33443.4470338983,5740.79872881356
other APCs,Other APCs,19566.0,F82P1_19566,31158.4732394366,4786.87887323944
tumor cells,Tumor,19568.0,F82P1_19568,34233.5994550409,6569.90735694823
tumor cells,Tumor,19571.0,F82P1_19571,33433.8774193548,5631.9935483871
tumor cells,Tumor,19573.0,F82P1_19573,34320.797752809,6302.02528089888
tumor cells,Tumor,19642.0,F82P1_19642,34647.7777777778,6001.15942028986
tumor cells,Tumor,19669.0,F82P1_19669,31580.0756302521,5684.65546218487
Ki67+ tumor cells,Ki67+ tumor,19744.0,F82P1_19744,32016.8571428571,6172.91428571429
tumor cells,Tumor,19854.0,F82P1_19854,33218.439688716,4796.53501945525
tumor cells,Tumor,20049.0,F82P1_20049,32698.1363636364,4363.48787878788
tumor cells,Tumor,20160.0,F82P1_20160,34589.6606334842,6155.3257918552
tumor cells,Tumor,20239.0,F82P1_20239,34488.9239130435,6215.79130434783
tumor cells,Tumor,20271.0,F82P1_20271,33349.7065527066,4642.25925925926
tumor cells,Tumor,20384.0,F82P1_20384,32545.8142076503,5526.42076502732
tumor cells,Tumor,20388.0,F82P1_20388,32299.5274463007,5581.57040572792
Ki67+ tumor cells,Ki67+ tumor,20413.0,F82P1_20413,33741.7764705882,5851.10588235294
tumor cells,Tumor,20439.0,F82P1_20439,33299.6090651558,4848.60056657224
tumor cells,Tumor,20510.0,F82P1_20510,33430.7532467532,6184.97077922078
tumor cells,Tumor,20709.0,F82P1_20709,33235.5268199234,4615.04789272031
tumor cells,Tumor,20914.0,F82P1_20914,31862.7996965099,5951.51441578149
Ki67+ tumor cells,Ki67+ tumor,20928.0,F82P1_20928,33343.3305439331,5683.8410041841
tumor cells,Tumor,20998.0,F82P1_20998,32169.7554076539,5228.31447587354
tumor cells,Tumor,21019.0,F82P1_21019,31547.621440536,5398.68676716918
tumor cells,Tumor,21021.0,F82P1_21021,34961.2453333333,5966.92266666667
tumor cells,Tumor,21040.0,F82P1_21040,33250.3571428571,5127.58
tumor cells,Tumor,21061.0,F82P1_21061,33446.1344743276,5678.21515892421
tumor cells,Tumor,21136.0,F82P1_21136,31316.6871287129,4597.27128712871
Ki67+ tumor cells,Ki67+ tumor,21166.0,F82P1_21166,33940.4724770642,5902.46788990826
tumor cells,Tumor,21172.0,F82P1_21172,32807.9207317073,5866.08231707317
tumor cells,Tumor,21285.0,F82P1_21285,32129.4513274336,6130.20353982301
tumor cells,Tumor,21373.0,F82P1_21373,32295.1423357664,5092.90328467153
Ki67+ tumor cells,Ki67+ tumor,21404.0,F82P1_21404,32937.5268138801,6121.76025236593
tumor cells,Tumor,21438.0,F82P1_21438,31768.2466666667,6112.69
tumor cells,Tumor,21455.0,F82P1_21455,33229.5875,4848.07291666667
effector CD8+ T cells,Effector CD8+ T cells,21494.0,F82P1_21494,31821.9768976898,6242.60726072607
Ki67+ tumor cells,Ki67+ tumor,21518.0,F82P1_21518,31165.7244897959,4616.62585034014
tumor cells,Tumor,21520.0,F82P1_21520,33715.7222222222,5676.89869281046
tumor cells,Tumor,21544.0,F82P1_21544,32351.3890577508,4855.23252279635
tumor cells,Tumor,21592.0,F82P1_21592,34626.6981519507,6215.64271047228
tumor cells,Tumor,21679.0,F82P1_21679,31574.4807256236,6184.73696145125
tumor cells,Tumor,21710.0,F82P1_21710,31527.5865800866,5706.00865800866
Ki67+ tumor cells,Ki67+ tumor,21748.0,F82P1_21748,33220.7534246575,5638.24931506849
Ki67+ tumor cells,Ki67+ tumor,21832.0,F82P1_21832,31762.4019607843,6159.59215686275
Ki67+ tumor cells,Ki67+ tumor,21864.0,F82P1_21864,32023.8346456693,6094.65748031496
tumor cells,Tumor,21874.0,F82P1_21874,32417.6301969365,5896.36980306346
Ki67+ tumor cells,Ki67+ tumor,21926.0,F82P1_21926,34208.3759124088,6689.89051094891
Ki67+ tumor cells,Ki67+ tumor,21948.0,F82P1_21948,31504.9915254237,6116.54237288136
tumor cells,Tumor,22016.0,F82P1_22016,34533.3533333333,6416.24
tumor cells,Tumor,22155.0,F82P1_22155,32756.9813432836,5948.13805970149
tumor cells,Tumor,22176.0,F82P1_22176,31819.6695156695,5886.09116809117
tumor cells,Tumor,22195.0,F82P1_22195,33311.4789550073,4253.31494920174
tumor cells,Tumor,22297.0,F82P1_22297,32379.1085080148,5514.53390875462
tumor cells,Tumor,22341.0,F82P1_22341,34439.8173431734,6380.29520295203
tumor cells,Tumor,22381.0,F82P1_22381,34886.5578703704,6134.87268518519
Ki67+ tumor cells,Ki67+ tumor,22409.0,F82P1_22409,33848.6700507614,6042.68866328257
tumor cells,Tumor,22424.0,F82P1_22424,34379.9290780142,5526.32269503546
tumor cells,Tumor,22432.0,F82P1_22432,34371.5377906977,5815.02906976744
tumor cells,Tumor,22451.0,F82P1_22451,31792.742014742,5950.8230958231
Ki67+ tumor cells,Ki67+ tumor,22464.0,F82P1_22464,32969.5117647059,6128.72058823529
tumor cells,Tumor,22485.0,F82P1_22485,32742.5992647059,5880.42279411765
Ki67+ tumor cells,Ki67+ tumor,22591.0,F82P1_22591,31461.2829268293,5708.03658536585
Ki67+ tumor cells,Ki67+ tumor,22686.0,F82P1_22686,33291.5151515152,5117.40909090909
tumor cells,Tumor,22692.0,F82P1_22692,31440.0244444444,5279.84
tumor cells,Tumor,22698.0,F82P1_22698,34050.4134948097,6190.42387543253
tumor cells,Tumor,22711.0,F82P1_22711,31282.7093596059,4584.21428571429
tumor cells,Tumor,22821.0,F82P1_22821,34495.2512820513,6112.29230769231
Ki67+ tumor cells,Ki67+ tumor,22832.0,F82P1_22832,33263.7402985075,5258.0447761194
tumor cells,Tumor,22866.0,F82P1_22866,31348.6333333333,4727.54583333333
tumor cells,Tumor,22872.0,F82P1_22872,33395.2345360825,4417.8324742268
tumor cells,Tumor,23028.0,F82P1_23028,32107.3804100228,6068.8132118451
tumor cells,Tumor,23056.0,F82P1_23056,33430.476,6151.162
tumor cells,Tumor,23100.0,F82P1_23100,33256.8133333333,4950.82133333333
Unknown,Other,23131.0,F82P1_23131,34382.643902439,5740.25365853659
Ki67+ tumor cells,Ki67+ tumor,23178.0,F82P1_23178,34479.3071672355,5862.60068259386
tumor cells,Tumor,23186.0,F82P1_23186,34412.4957264957,6084.31196581197
tumor cells,Tumor,23199.0,F82P1_23199,34594.2345679012,6267.16666666667
tumor cells,Tumor,23210.0,F82P1_23210,31535.9023861171,5517.11496746204
tumor cells,Tumor,23228.0,F82P1_23228,33389.0578947368,4452.98684210526
tumor cells,Tumor,23373.0,F82P1_23373,31281.8686868687,4364.37806637807
Ki67+ tumor cells,Ki67+ tumor,23399.0,F82P1_23399,34659.2913385827,6127.99737532808
tumor cells,Tumor,23426.0,F82P1_23426,33409.3171171171,4241.21441441441
Ki67+ tumor cells,Ki67+ tumor,23444.0,F82P1_23444,33294.2354497354,4973.76984126984
tumor cells,Tumor,23509.0,F82P1_23509,33145.6475,5693.32
tumor cells,Tumor,23535.0,F82P1_23535,33350.8997722096,4521.14123006834
tumor cells,Tumor,23755.0,F82P1_23755,34486.7911646586,6319.15863453815
Ki67+ tumor cells,Ki67+ tumor,23854.0,F82P1_23854,33984.792746114,5652.19430051814
tumor cells,Tumor,23933.0,F82P1_23933,33832.3971119134,6067.45848375451
NK,NK,23939.0,F82P1_23939,31544.6495726496,6143.65811965812
tumor cells,Tumor,24015.0,F82P1_24015,32321.3955431755,5379.30640668524
tumor cells,Tumor,24039.0,F82P1_24039,34498.1134564644,5901.345646438
Ki67+ tumor cells,Ki67+ tumor,24077.0,F82P1_24077,32425.6174242424,5947.72348484849
tumor cells,Tumor,24226.0,F82P1_24226,33049.2865497076,5728.16374269006
Ki67+ tumor cells,Ki67+ tumor,24237.0,F82P1_24237,33443.7464788732,4941.27699530517
Ki67+ tumor cells,Ki67+ tumor,24298.0,F82P1_24298,31963.9242424242,6105.51818181818
Ki67+ tumor cells,Ki67+ tumor,24316.0,F82P1_24316,32065.0581818182,6213.38545454545
tumor cells,Tumor,24382.0,F82P1_24382,31421.9402985075,5130.79957356077
tumor cells,Tumor,24435.0,F82P1_24435,34395.5073313783,5907.41935483871
tumor cells,Tumor,24465.0,F82P1_24465,32672.2446351931,6045.6652360515
other APCs,Other APCs,24496.0,F82P1_24496,33917.5111821086,5888.02875399361
tumor cells,Tumor,24544.0,F82P1_24544,33452.0901162791,5156.61918604651
tumor cells,Tumor,24578.0,F82P1_24578,34789.9372937294,6153.40594059406
Ki67+ tumor cells,Ki67+ tumor,24582.0,F82P1_24582,33762.4911111111,5640.40666666667
tumor cells,Tumor,24645.0,F82P1_24645,34304.0253164557,5983.55696202532
tumor cells,Tumor,24669.0,F82P1_24669,34375.2623376623,6647.28831168831
tumor cells,Tumor,24711.0,F82P1_24711,32875.2423625255,5736.07535641548
Ki67+ tumor cells,Ki67+ tumor,24766.0,F82P1_24766,34619.4811320755,6027.48113207547
other APCs,Other APCs,24774.0,F82P1_24774,34415.3827586207,5714.4275862069
tumor cells,Tumor,24793.0,F82P1_24793,34249.3219315895,6542.77263581489
tumor cells,Tumor,24854.0,F82P1_24854,31886.6652719665,6108.80334728034
tumor cells,Tumor,24934.0,F82P1_24934,33399.5828571429,4317.28
Ki67+ tumor cells,Ki67+ tumor,24956.0,F82P1_24956,32472.9803921569,5986.07598039216
Ki67+ tumor cells,Ki67+ tumor,25070.0,F82P1_25070,33766.3555555556,6229.46419753086
tumor cells,Tumor,25078.0,F82P1_25078,32210.4448897796,5483.33266533066
Ki67+ tumor cells,Ki67+ tumor,25176.0,F82P1_25176,31253.6645962733,4754.57453416149
Ki67+ tumor cells,Ki67+ tumor,25181.0,F82P1_25181,32949.2810218978,6195.4598540146
tumor cells,Tumor,25267.0,F82P1_25267,32099.3170212766,5907.67872340426
tumor cells,Tumor,25310.0,F82P1_25310,31479.6608695652,5441.54202898551
Ki67+ tumor cells,Ki67+ tumor,25380.0,F82P1_25380,34524.431372549,5981.80392156863
dendritic cells,Dendritic cells,25425.0,F82P1_25425,34464.8523076923,5813.62153846154
tumor cells,Tumor,25538.0,F82P1_25538,31996.1701388889,6202.47569444444
tumor cells,Tumor,25624.0,F82P1_25624,31788.5561594203,6246.34963768116
tumor cells,Tumor,25634.0,F82P1_25634,31161.4946070878,4370.1124807396
other APCs,Other APCs,25641.0,F82P1_25641,31575.9909502262,5987.57918552036
tumor cells,Tumor,25670.0,F82P1_25670,34601.3289183223,6324.84547461369
tumor cells,Tumor,25749.0,F82P1_25749,32875.3776435045,5963.50453172206
tumor cells,Tumor,25790.0,F82P1_25790,31854.0263852243,6171.8944591029
tumor cells,Tumor,25892.0,F82P1_25892,33149.6253521127,5085.11549295775
tumor cells,Tumor,25921.0,F82P1_25921,33163.2402745995,4810.84210526316
tumor cells,Tumor,25929.0,F82P1_25929,34543.0107526882,6076.60215053764
tumor cells,Tumor,25975.0,F82P1_25975,34283.0930656934,6301.21897810219
Ki67+ tumor cells,Ki67+ tumor,25989.0,F82P1_25989,34473.0496688742,5756.95695364238
tumor cells,Tumor,26189.0,F82P1_26189,31650.8777777778,5978.40555555556
Ki67+ tumor cells,Ki67+ tumor,26202.0,F82P1_26202,33058.5369458128,6043.35221674877
tumor cells,Tumor,26255.0,F82P1_26255,32398.1486643438,4290.40069686411
tumor cells,Tumor,26281.0,F82P1_26281,33949.9688995215,6532.04306220096
tumor cells,Tumor,26333.0,F82P1_26333,33195.1928104575,5307.89869281046
tumor cells,Tumor,26340.0,F82P1_26340,33658.0903010033,5832.30602006689
tumor cells,Tumor,26369.0,F82P1_26369,33187.5144356955,5349.18897637795
tumor cells,Tumor,26465.0,F82P1_26465,33218.5399061033,5294.44131455399
tumor cells,Tumor,26487.0,F82P1_26487,32083.3188044832,4981.12079701121
tumor cells,Tumor,26533.0,F82P1_26533,31681.7766233766,4474.13376623377
tumor cells,Tumor,26569.0,F82P1_26569,32477.6645367412,4427.57827476038
Ki67+ tumor cells,Ki67+ tumor,26627.0,F82P1_26627,31637.1927710843,6168.1265060241
tumor cells,Tumor,26633.0,F82P1_26633,31556.6430062631,6057.93110647182
tumor cells,Tumor,26771.0,F82P1_26771,31678.0620842572,5392.89578713969
Ki67+ tumor cells,Ki67+ tumor,26796.0,F82P1_26796,33821.507204611,6100.45821325648
Ki67+ tumor cells,Ki67+ tumor,26800.0,F82P1_26800,34082.9603399433,6607.35127478754
tumor cells,Tumor,26903.0,F82P1_26903,32261.8719346049,5795.42779291553
effector CD8+ T cells,Effector CD8+ T cells,26951.0,F82P1_26951,31649.0840336135,6217.59663865546
Ki67+ tumor cells,Ki67+ tumor,26992.0,F82P1_26992,33343.3209876543,5978.25925925926
Ki67+ tumor cells,Ki67+ tumor,27023.0,F82P1_27023,31203.0645994832,4578.92248062016
tumor cells,Tumor,27122.0,F82P1_27122,32588.679245283,5657.09605488851
tumor cells,Tumor,27162.0,F82P1_27162,33776.3104693141,5708.15162454874
tumor cells,Tumor,27191.0,F82P1_27191,34749.7839506173,6119.12345679012
Ki67+ tumor cells,Ki67+ tumor,27192.0,F82P1_27192,31196.4489795918,4551.02915451895
Ki67+ tumor cells,Ki67+ tumor,27253.0,F82P1_27253,34385.3127035831,5671.1335504886
tumor cells,Tumor,27330.0,F82P1_27330,33011.0495283019,5774.30188679245
Ki67+ tumor cells,Ki67+ tumor,27385.0,F82P1_27385,32890.6666666667,6022.6231884058
Ki67+ tumor cells,Ki67+ tumor,27464.0,F82P1_27464,34478.5599022005,5643.46210268949
Ki67+ tumor cells,Ki67+ tumor,27481.0,F82P1_27481,33361.2795698925,5734.85663082437
tumor cells,Tumor,27507.0,F82P1_27507,31407.0670241287,5044.34316353887
tumor cells,Tumor,27525.0,F82P1_27525,31503.4112554113,4796.41341991342
tumor cells,Tumor,27564.0,F82P1_27564,33802.2615384615,5581.24
tumor cells,Tumor,27642.0,F82P1_27642,31691.2456521739,5668.49782608696
tumor cells,Tumor,27674.0,F82P1_27674,34381.5119305857,6214.77657266811
Ki67+ tumor cells,Ki67+ tumor,27708.0,F82P1_27708,33635.322997416,6057.10335917313
Ki67+ tumor cells,Ki67+ tumor,27739.0,F82P1_27739,33308.9878048781,5038.49593495935
Ki67+ tumor cells,Ki67+ tumor,27746.0,F82P1_27746,33413.9347079038,5184.45360824742
tumor cells,Tumor,27786.0,F82P1_27786,31402.5976095618,4566.39243027889
Ki67+ tumor cells,Ki67+ tumor,27833.0,F82P1_27833,34092.5756457565,6642.15498154982
effector CD8+ T cells,Effector CD8+ T cells,27843.0,F82P1_27843,33347.2857142857,6241.27619047619
Ki67+ tumor cells,Ki67+ tumor,27953.0,F82P1_27953,32332.2014537902,5922.20872274143
tumor cells,Tumor,27991.0,F82P1_27991,31874.452887538,5994.62006079027
Ki67+ tumor cells,Ki67+ tumor,28053.0,F82P1_28053,31901.9196787149,6209.31325301205
tumor cells,Tumor,28058.0,F82P1_28058,34980.5540983607,5885.08524590164
tumor cells,Tumor,28088.0,F82P1_28088,34370.6977329975,6262.64987405542
tumor cells,Tumor,28145.0,F82P1_28145,33946.2027972028,6400.46386946387
tumor cells,Tumor,28258.0,F82P1_28258,32579.754491018,5140.35329341317
Ki67+ tumor cells,Ki67+ tumor,28338.0,F82P1_28338,34512.5331010453,5836.1149825784
tumor cells,Tumor,28401.0,F82P1_28401,31653.9151873767,5581.92504930966
tumor cells,Tumor,28404.0,F82P1_28404,33211.2311212815,5053.21052631579
effector CD8+ T cells,Effector CD8+ T cells,28478.0,F82P1_28478,33295.5487804878,6003.81707317073
Ki67+ tumor cells,Ki67+ tumor,28501.0,F82P1_28501,33890.5550351288,5969.04683840749
Ki67+ tumor cells,Ki67+ tumor,28509.0,F82P1_28509,31873.6029411765,6082.30392156863
tumor cells,Tumor,28596.0,F82P1_28596,34616.9948186529,6139.9378238342
tumor cells,Tumor,28600.0,F82P1_28600,32036.0365168539,5895.00561797753
tumor cells,Tumor,28622.0,F82P1_28622,32135.3507362784,5420.22489959839
tumor cells,Tumor,28644.0,F82P1_28644,32231.7675,4988.035
tumor cells,Tumor,28650.0,F82P1_28650,34846.8734177215,6138.94620253165
tumor cells,Tumor,28678.0,F82P1_28678,34379.2280701754,5605.73684210526
tumor cells,Tumor,28784.0,F82P1_28784,34258.7479674797,6292.04878048781
tumor cells,Tumor,28806.0,F82P1_28806,33001.7692307692,6034.52307692308
Ki67+ tumor cells,Ki67+ tumor,28838.0,F82P1_28838,33259.5736196319,5432.85889570552
Ki67+ tumor cells,Ki67+ tumor,28956.0,F82P1_28956,31314.2765957447,4737.08936170213
Ki67+ tumor cells,Ki67+ tumor,28996.0,F82P1_28996,34555.5664335664,5877.40559440559
tumor cells,Tumor,29006.0,F82P1_29006,32650.05625,4682.05125
tumor cells,Tumor,29035.0,F82P1_29035,33722.9024390244,5741.31097560976
tumor cells,Tumor,29102.0,F82P1_29102,33220.5518292683,5149.18902439024
